userid,timestamp,sensor01,sensor02,sensor03,sensor04
164425a0-1339-401f-af10-20878c5d677f,2021-03-11 00:00:00,-133.4,-252.3,-252.85,-67.55
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-03-11 00:00:00,855.89,670.78,772.3,563.91
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-03-11 00:00:00,188.64,205.47,120.41,269.44
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-03-11 00:00:00,343.27,138.32,171.96,224.6
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-03-11 00:00:00,673.16,731.01,486.55,650.06
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-03-11 00:00:00,244.0,368.97,184.48,207.7
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-03-11 00:00:00,262.24,141.53,319.73,199.1
be09b014-49f8-4d21-8703-46affc9b2159,2021-03-11 00:00:00,599.75,788.6,851.36,606.47
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-03-11 00:00:00,688.75,691.72,571.94,478.35
578c1de9-6135-4511-b624-3fcef72d32b5,2021-03-11 00:00:00,742.69,521.85,782.0,561.46
714c533a-230e-448f-a88e-250459a76dc5,2021-03-11 00:00:00,595.19,828.64,773.01,671.37
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-03-11 00:00:00,195.23,141.91,224.74,266.98
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-03-11 00:00:00,118.14,155.33,174.14,242.42
d2849633-91a5-486f-aa94-05282eb9288a,2021-03-11 00:00:00,118.41,220.48,316.77,213.66
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-03-11 00:00:00,2793.9,2860.63,2714.32,2220.26
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-03-11 00:00:00,724.94,728.92,813.59,507.87
a62d755d-65d0-4724-a662-b6331366deb2,2021-03-11 00:00:00,491.91,562.48,603.14,715.0
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-03-11 00:00:00,191.86,284.9,154.94,233.92
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-03-11 00:00:00,803.19,598.65,617.01,624.88
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-03-11 00:00:00,255.44,368.18,185.89,128.18
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-03-11 00:00:00,606.29,852.86,484.63,920.69
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-03-11 00:00:00,148.16,282.41,152.85,341.84
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-03-11 00:00:00,909.21,429.08,716.54,555.54
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-03-11 00:00:00,765.64,488.56,773.2,442.92
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-03-11 00:00:00,2408.34,2065.2,839.2,2234.43
cc67ae09-c481-4cda-a508-36c3323891d4,2021-03-11 00:00:00,195.3,172.76,219.36,291.29
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-03-11 00:00:00,2585.26,2572.24,2779.19,2262.99
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-03-11 00:00:00,210.41,232.21,172.11,203.2
34622958-27b0-4a08-989d-15acebcd9222,2021-03-11 00:00:00,620.75,818.33,645.71,590.12
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-03-11 00:00:00,217.66,135.43,227.34,326.12
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-03-11 00:00:00,714.64,579.27,904.99,741.89
4b216a9d-1975-4604-a146-1198f416ee4b,2021-03-11 00:00:00,317.78,218.42,170.33,173.14
dd5ea78d-d613-4ea6-a483-f27fe873b95b,2021-03-11 00:00:00,803.18,423.34,590.7,878.92
732d99c5-f64c-46fb-989b-985321ae522d,2021-03-11 00:00:00,481.2,684.51,846.11,625.51
98f2c005-2b93-449b-8c63-9b4c15be586d,2021-03-11 00:00:00,2115.11,2742.98,2687.95,2558.56
36e10e36-f57f-4c92-b33a-d7076b36da9f,2021-03-11 00:00:00,219.89,350.97,178.39,286.47
3781f5cc-2168-4f1a-b42a-e276463ddc50,2021-03-11 00:00:00,188.6,139.79,248.34,148.32
076abe7a-d867-44e0-9eb9-5e86b5abc789,2021-03-11 00:00:00,564.38,720.5,647.75,568.93
15d40ceb-9a1f-4615-a7ad-b1c4c23d8aa2,2021-03-11 00:00:00,785.54,553.01,668.73,475.39
8acd20c7-d333-414a-b6ed-dcafd2fd9cde,2021-03-11 00:00:00,729.66,582.79,593.87,941.93
8a7b11c3-3afd-4cac-8816-6af949ee8528,2021-03-11 00:00:00,691.87,732.11,417.68,409.05
efb03a57-c55d-4144-ad27-62ecc28da909,2021-03-11 00:00:00,566.94,464.17,642.6,374.46
bf86dcd9-1bb0-4e45-87e4-fb2de7633e9f,2021-03-11 00:00:00,430.67,540.27,695.94,636.29
d287886f-9235-4d00-adbb-6f5b57570e10,2021-03-11 00:00:00,445.16,439.56,555.37,475.34
cd83b269-cb65-4b67-bfd8-b4f3b0fbcb65,2021-03-11 00:00:00,721.67,607.55,568.78,763.8
1386ce13-c5f8-439b-a02c-b9772098fbd8,2021-03-11 00:00:00,695.36,842.26,688.75,707.07
53dceded-8059-4ce3-a8b1-39c768135d06,2021-03-11 00:00:00,189.91,155.33,282.88,231.33
36729f63-95a9-47f4-b5fc-41ccd27388e8,2021-03-11 00:00:00,674.14,507.37,677.15,694.21
774bfb0e-9e00-4a23-96b3-39b40cde6643,2021-03-11 00:00:00,779.03,764.76,733.17,529.59
87429fa6-8aa9-4e56-a15b-57fffdfb80f4,2021-03-11 00:00:00,703.66,601.63,586.68,820.84
33326389-5e86-4f2f-8a57-ac0d987a1e43,2021-03-11 00:00:00,171.2,319.33,151.91,182.36
5f6a5626-baa4-40ee-92a9-f7828e945c8b,2021-03-11 00:00:00,2796.75,2518.21,2662.15,2520.71
