userid,timestamp,sensor01,sensor02,sensor03,sensor04
164425a0-1339-401f-af10-20878c5d677f,2021-03-12 00:00:00,-52.09,-233.9,-29.44,-268.63
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-03-12 00:00:00,477.24,454.76,423.11,542.24
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-03-12 00:00:00,185.12,189.44,247.64,139.04
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-03-12 00:00:00,228.83,345.14,319.92,170.59
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-03-12 00:00:00,554.1,648.15,567.7,831.95
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-03-12 00:00:00,145.42,143.53,204.27,267.29
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-03-12 00:00:00,313.3,300.78,211.96,241.45
be09b014-49f8-4d21-8703-46affc9b2159,2021-03-12 00:00:00,512.85,882.46,350.28,349.25
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-03-12 00:00:00,488.34,745.03,567.56,506.5
578c1de9-6135-4511-b624-3fcef72d32b5,2021-03-12 00:00:00,673.83,330.47,614.0,761.19
714c533a-230e-448f-a88e-250459a76dc5,2021-03-12 00:00:00,805.11,606.68,791.15,712.13
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-03-12 00:00:00,161.93,212.52,329.44,273.77
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-03-12 00:00:00,130.11,167.69,231.03,160.41
d2849633-91a5-486f-aa94-05282eb9288a,2021-03-12 00:00:00,233.78,158.41,147.39,248.53
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-03-12 00:00:00,1976.24,2385.47,2434.56,1189.18
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-03-12 00:00:00,800.51,482.24,637.97,776.58
a62d755d-65d0-4724-a662-b6331366deb2,2021-03-12 00:00:00,584.16,831.62,505.91,745.42
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-03-12 00:00:00,213.65,195.27,181.1,250.54
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-03-12 00:00:00,497.4,421.33,790.18,518.81
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-03-12 00:00:00,214.81,290.0,230.81,152.98
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-03-12 00:00:00,388.04,607.18,619.58,637.37
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-03-12 00:00:00,196.15,191.86,191.39,241.7
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-03-12 00:00:00,634.95,347.84,699.39,587.17
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-03-12 00:00:00,678.22,808.42,507.04,813.77
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-03-12 00:00:00,1753.25,1018.82,1209.78,2543.69
