userid,timestamp,sensor01,sensor02,sensor03
164425a0-1339-401f-af10-20878c5d677f,2021-03-06 00:00:00,-197.94,-130.82,-62.24
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-03-06 00:00:00,543.01,670.16,477.48
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-03-06 00:00:00,231.45,332.34,236.22
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-03-06 00:00:00,145.58,269.03,284.65
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-03-06 00:00:00,744.77,421.99,629.26
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-03-06 00:00:00,206.15,228.35,160.63
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-03-06 00:00:00,142.34,151.53,156.98
be09b014-49f8-4d21-8703-46affc9b2159,2021-03-06 00:00:00,563.7,633.65,583.31
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-03-06 00:00:00,539.13,467.64,576.07
578c1de9-6135-4511-b624-3fcef72d32b5,2021-03-06 00:00:00,900.83,536.15,816.89
714c533a-230e-448f-a88e-250459a76dc5,2021-03-06 00:00:00,599.64,441.38,533.96
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-03-06 00:00:00,332.14,256.25,257.08
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-03-06 00:00:00,176.66,250.47,317.49
d2849633-91a5-486f-aa94-05282eb9288a,2021-03-06 00:00:00,210.36,237.68,138.3
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-03-06 00:00:00,1212.8,2243.21,1077.99
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-03-06 00:00:00,619.34,845.83,665.08
a62d755d-65d0-4724-a662-b6331366deb2,2021-03-06 00:00:00,634.33,715.54,410.09
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-03-06 00:00:00,252.96,115.92,150.61
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-03-06 00:00:00,892.35,649.06,459.62
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-03-06 00:00:00,134.25,186.22,307.66
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-03-06 00:00:00,676.59,713.51,727.46
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-03-06 00:00:00,167.36,345.91,219.23
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-03-06 00:00:00,552.51,540.03,785.61
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-03-06 00:00:00,489.16,916.53,557.1
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-03-06 00:00:00,2742.08,1811.73,2549.92
cc67ae09-c481-4cda-a508-36c3323891d4,2021-03-06 00:00:00,339.76,256.86,255.27
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-03-06 00:00:00,2647.48,1504.48,2218.22
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-03-06 00:00:00,172.81,188.79,177.46
34622958-27b0-4a08-989d-15acebcd9222,2021-03-06 00:00:00,842.5,711.82,731.4
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-03-06 00:00:00,147.88,156.39,116.22
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-03-06 00:00:00,570.94,715.71,723.45
4b216a9d-1975-4604-a146-1198f416ee4b,2021-03-06 00:00:00,261.61,301.34,251.95
dd5ea78d-d613-4ea6-a483-f27fe873b95b,2021-03-06 00:00:00,567.59,649.74,566.02
732d99c5-f64c-46fb-989b-985321ae522d,2021-03-06 00:00:00,577.56,808.28,590.76
98f2c005-2b93-449b-8c63-9b4c15be586d,2021-03-06 00:00:00,958.19,2214.37,1346.85
36e10e36-f57f-4c92-b33a-d7076b36da9f,2021-03-06 00:00:00,168.85,260.56,132.44
3781f5cc-2168-4f1a-b42a-e276463ddc50,2021-03-06 00:00:00,181.33,271.84,144.67
076abe7a-d867-44e0-9eb9-5e86b5abc789,2021-03-06 00:00:00,465.88,639.82,313.9
15d40ceb-9a1f-4615-a7ad-b1c4c23d8aa2,2021-03-06 00:00:00,475.48,636.61,526.78
8acd20c7-d333-414a-b6ed-dcafd2fd9cde,2021-03-06 00:00:00,782.88,708.68,667.71
8a7b11c3-3afd-4cac-8816-6af949ee8528,2021-03-06 00:00:00,574.04,647.02,392.88
efb03a57-c55d-4144-ad27-62ecc28da909,2021-03-06 00:00:00,662.62,713.18,460.87
bf86dcd9-1bb0-4e45-87e4-fb2de7633e9f,2021-03-06 00:00:00,755.17,660.27,650.36
d287886f-9235-4d00-adbb-6f5b57570e10,2021-03-06 00:00:00,380.96,775.23,537.02
cd83b269-cb65-4b67-bfd8-b4f3b0fbcb65,2021-03-06 00:00:00,372.74,658.29,671.91
1386ce13-c5f8-439b-a02c-b9772098fbd8,2021-03-06 00:00:00,525.83,766.91,714.66
53dceded-8059-4ce3-a8b1-39c768135d06,2021-03-06 00:00:00,114.25,121.44,268.94
36729f63-95a9-47f4-b5fc-41ccd27388e8,2021-03-06 00:00:00,750.32,834.23,790.28
774bfb0e-9e00-4a23-96b3-39b40cde6643,2021-03-06 00:00:00,644.63,799.06,801.48
87429fa6-8aa9-4e56-a15b-57fffdfb80f4,2021-03-06 00:00:00,805.31,530.77,500.81
33326389-5e86-4f2f-8a57-ac0d987a1e43,2021-03-06 00:00:00,186.28,152.64,168.62
5f6a5626-baa4-40ee-92a9-f7828e945c8b,2021-03-06 00:00:00,2130.68,2036.44,1452.07
7fc18086-14f7-4c42-b21e-ef7d67cea553,2021-03-06 00:00:00,460.26,547.35,779.18
74305130-05ab-4dca-a97c-71f3eb17ea38,2021-03-06 00:00:00,319.78,202.87,297.79
e612fc6e-b799-43f4-a1cc-17bafc09d4ef,2021-03-06 00:00:00,556.49,524.01,520.51
393338c2-7327-4e96-87ce-2a08916914ef,2021-03-06 00:00:00,629.13,674.95,429.07
bfa59f2e-500c-44e4-b322-20b126dfcceb,2021-03-06 00:00:00,231.61,155.3,240.88
c3531d65-0a15-42f5-9e3b-756a9eb940e3,2021-03-06 00:00:00,174.5,171.18,155.17
e2ad1f6e-39a4-4d50-8916-fa55615db757,2021-03-06 00:00:00,142.04,234.71,214.21
2dee518f-c573-4edf-905e-947dcb831243,2021-03-06 00:00:00,622.93,540.23,644.17
42714f71-41c1-45a2-9ef1-ebd721a123f4,2021-03-06 00:00:00,926.64,508.83,437.08
a4f08f2e-647f-4eb0-bc7e-1c4644029fe7,2021-03-06 00:00:00,672.59,901.46,573.92
aed1a815-a2bf-4780-93e2-f21426fdd2c5,2021-03-06 00:00:00,551.93,472.55,922.78
57dbddf9-4f10-4a6c-940a-66e89985f508,2021-03-06 00:00:00,864.95,537.46,414.68
4ba5034c-be51-4519-86fc-5aa550e87134,2021-03-06 00:00:00,770.28,741.85,617.64
dada4fe8-9c53-4c6d-a93b-0761a3bfda2e,2021-03-06 00:00:00,594.89,893.56,712.42
1efa9e18-fc6b-402c-be1a-ff8ac3e3e58d,2021-03-06 00:00:00,230.68,296.07,201.53
cc9d5595-fb1a-41fe-a1e1-e7f1fddaa0f2,2021-03-06 00:00:00,270.65,252.06,139.75
b6102108-54a4-46d3-9cb8-c1e7b44f51bc,2021-03-06 00:00:00,554.83,600.14,606.5
6b31f6b0-42b3-4b68-bf3a-175a55c989cd,2021-03-06 00:00:00,674.68,450.7,740.57
06aecdba-e691-4447-a5fe-2250044fc92d,2021-03-06 00:00:00,195.78,367.0,218.46
0476e62e-cf1a-4926-882d-34f15447e1f4,2021-03-06 00:00:00,128.05,243.97,157.09
fd2ed14a-6644-40fb-9efa-9c8166eef4d1,2021-03-06 00:00:00,525.77,753.04,718.86
0b896608-8421-451c-80a7-e47f93f43d5c,2021-03-06 00:00:00,715.27,445.9,837.58
d513fa28-48ce-4e31-8bc7-5785cbcb51d3,2021-03-06 00:00:00,2489.44,2488.34,2197.84
011531f6-d011-4be4-862a-de839e7de370,2021-03-06 00:00:00,777.52,818.89,643.18
2f94d588-5b8b-4fbc-9d80-e8ef4f7ae299,2021-03-06 00:00:00,209.79,233.75,339.6
3f7afe63-8d8a-4345-a942-4d273dfc6c71,2021-03-06 00:00:00,237.49,177.18,229.85
254d0b8e-367c-442e-8d65-71891a82481f,2021-03-06 00:00:00,626.74,571.07,617.33
bd79f7b7-0b74-4c0b-8587-0f1bf294b4e4,2021-03-06 00:00:00,288.77,164.29,239.31
e90ca299-341e-49c3-8a52-3e1eace155d9,2021-03-06 00:00:00,673.36,540.06,770.64
65538b02-c190-4fb3-a945-3d4f28276c2e,2021-03-06 00:00:00,258.84,160.44,164.61
f4754504-8644-4f06-8579-b5196ffc93a0,2021-03-06 00:00:00,2360.58,2254.19,1037.52
663bfa4e-d1af-406e-8b3b-c5efedab56e5,2021-03-06 00:00:00,275.02,169.67,151.12
13fd29ef-01a6-42a8-b511-9438ff24ba78,2021-03-06 00:00:00,143.2,239.52,185.65
a126665c-222c-4502-81c7-5d11c96e3c17,2021-03-06 00:00:00,617.87,641.32,662.45
09108ba5-6e41-41c6-a426-fc06cbd6f8e4,2021-03-06 00:00:00,701.84,646.41,580.93
d8f9765b-b302-44b3-b446-e7bc1c889a44,2021-03-06 00:00:00,561.87,654.6,633.04
3821f991-4c2e-445f-bef9-4aed1b725f6d,2021-03-06 00:00:00,632.86,521.02,616.05
d1c7d069-8259-4e37-bf3d-a06a432a0764,2021-03-06 00:00:00,164.46,143.71,237.96
179f1285-4727-408f-bec5-e7974fdcf78f,2021-03-06 00:00:00,784.81,498.04,659.2
4c66ae39-3c9e-47ed-9eed-64f62ec1fddc,2021-03-06 00:00:00,1304.87,2035.2,2591.49
84826275-cca2-40c4-9843-609bddfafe5a,2021-03-06 00:00:00,208.12,169.76,300.5
18378e8f-34b5-4374-bcef-7918abc370b5,2021-03-06 00:00:00,814.03,548.59,742.4
af4babe8-348b-4cde-b1ac-f390b6ab4ba6,2021-03-06 00:00:00,116.04,249.35,302.56
508b7f9e-306d-4364-a1b7-f71ae06969a3,2021-03-06 00:00:00,244.34,277.99,221.89
bc0be498-6d71-496a-a6a9-6dd61f93e76c,2021-03-06 00:00:00,648.29,561.3,550.54
4be5983b-dbe1-4ab1-8ae0-4dd6bb284898,2021-03-06 00:00:00,559.63,537.59,628.9
6d65161b-9a48-424a-b1a5-3fb34bb2f89f,2021-03-06 00:00:00,198.16,289.5,321.15
6baf4b15-4a04-4cab-8690-7aa26f840f1b,2021-03-06 00:00:00,328.73,305.72,213.79
164425a0-1339-401f-af10-20878c5d677f,2021-03-06 01:00:00,-52.4,-211.88,5.82
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-03-06 01:00:00,673.17,747.91,614.99
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-03-06 01:00:00,275.9,226.67,208.92
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-03-06 01:00:00,293.88,263.28,238.56
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-03-06 01:00:00,646.28,783.54,603.27
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-03-06 01:00:00,308.47,131.48,223.04
