userid,timestamp,sensor01,sensor02,sensor03
164425a0-1339-401f-af10-20878c5d677f,2021-03-08 00:00:00,-237.88,-161.45,-75.0
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-03-08 00:00:00,705.3,800.89,549.96
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-03-08 00:00:00,315.61,254.03,145.68
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-03-08 00:00:00,273.0,269.74,180.64
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-03-08 00:00:00,455.53,708.16,562.76
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-03-08 00:00:00,357.54,140.76,256.77
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-03-08 00:00:00,210.66,137.34,220.07
be09b014-49f8-4d21-8703-46affc9b2159,2021-03-08 00:00:00,657.93,572.98,415.04
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-03-08 00:00:00,338.83,535.56,702.55
578c1de9-6135-4511-b624-3fcef72d32b5,2021-03-08 00:00:00,690.7,921.32,627.27
714c533a-230e-448f-a88e-250459a76dc5,2021-03-08 00:00:00,949.17,638.66,708.16
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-03-08 00:00:00,252.55,159.5,208.79
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-03-08 00:00:00,173.19,307.08,304.15
d2849633-91a5-486f-aa94-05282eb9288a,2021-03-08 00:00:00,225.65,163.63,158.68
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-03-08 00:00:00,1537.04,1675.68,1985.17
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-03-08 00:00:00,471.22,393.45,558.54
a62d755d-65d0-4724-a662-b6331366deb2,2021-03-08 00:00:00,883.7,313.35,680.52
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-03-08 00:00:00,213.36,330.33,176.8
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-03-08 00:00:00,589.38,819.41,462.71
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-03-08 00:00:00,355.04,317.97,142.81
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-03-08 00:00:00,819.9,358.24,595.48
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-03-08 00:00:00,316.85,272.11,149.88
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-03-08 00:00:00,618.7,918.7,642.41
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-03-08 00:00:00,804.96,697.4,445.99
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-03-08 00:00:00,2338.31,2398.03,2035.43
cc67ae09-c481-4cda-a508-36c3323891d4,2021-03-08 00:00:00,311.69,246.28,164.45
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-03-08 00:00:00,2001.15,1507.79,2529.86
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-03-08 00:00:00,267.85,207.59,315.03
34622958-27b0-4a08-989d-15acebcd9222,2021-03-08 00:00:00,637.44,650.78,696.49
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-03-08 00:00:00,159.06,283.79,175.34
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-03-08 00:00:00,534.96,789.62,611.02
4b216a9d-1975-4604-a146-1198f416ee4b,2021-03-08 00:00:00,247.05,196.16,143.24
dd5ea78d-d613-4ea6-a483-f27fe873b95b,2021-03-08 00:00:00,528.03,739.75,777.61
732d99c5-f64c-46fb-989b-985321ae522d,2021-03-08 00:00:00,711.49,522.73,736.39
98f2c005-2b93-449b-8c63-9b4c15be586d,2021-03-08 00:00:00,2720.24,1389.44,1928.19
36e10e36-f57f-4c92-b33a-d7076b36da9f,2021-03-08 00:00:00,150.61,228.73,196.08
3781f5cc-2168-4f1a-b42a-e276463ddc50,2021-03-08 00:00:00,197.42,326.84,263.19
076abe7a-d867-44e0-9eb9-5e86b5abc789,2021-03-08 00:00:00,829.04,556.19,588.74
15d40ceb-9a1f-4615-a7ad-b1c4c23d8aa2,2021-03-08 00:00:00,771.42,760.7,657.64
8acd20c7-d333-414a-b6ed-dcafd2fd9cde,2021-03-08 00:00:00,887.48,558.78,588.22
8a7b11c3-3afd-4cac-8816-6af949ee8528,2021-03-08 00:00:00,748.12,652.08,831.59
