userid,timestamp,sensor01,sensor02,sensor03,sensor04
164425a0-1339-401f-af10-20878c5d677f,2021-03-14 00:00:00,-104.43,-281.89,-169.57,-60.09
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-03-14 00:00:00,528.92,489.91,567.78,665.69
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-03-14 00:00:00,119.35,191.94,185.59,360.1
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-03-14 00:00:00,285.21,287.65,185.43,136.43
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-03-14 00:00:00,449.12,673.41,899.55,689.14
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-03-14 00:00:00,230.37,325.7,146.55,217.83
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-03-14 00:00:00,206.81,189.31,257.3,127.32
be09b014-49f8-4d21-8703-46affc9b2159,2021-03-14 00:00:00,433.57,628.11,645.67,663.22
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-03-14 00:00:00,767.6,646.52,730.01,501.97
578c1de9-6135-4511-b624-3fcef72d32b5,2021-03-14 00:00:00,699.58,612.14,688.59,395.58
714c533a-230e-448f-a88e-250459a76dc5,2021-03-14 00:00:00,675.12,581.32,717.96,460.58
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-03-14 00:00:00,140.09,186.47,321.33,205.08
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-03-14 00:00:00,168.98,318.17,355.2,313.43
d2849633-91a5-486f-aa94-05282eb9288a,2021-03-14 00:00:00,193.35,377.26,191.96,165.49
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-03-14 00:00:00,2291.92,2432.71,2173.22,2665.78
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-03-14 00:00:00,889.75,667.68,845.78,781.06
a62d755d-65d0-4724-a662-b6331366deb2,2021-03-14 00:00:00,555.8,633.1,765.52,953.91
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-03-14 00:00:00,190.75,161.09,250.94,249.52
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-03-14 00:00:00,716.69,972.55,485.04,595.17
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-03-14 00:00:00,288.58,307.79,224.89,166.53
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-03-14 00:00:00,386.69,765.58,761.6,455.95
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-03-14 00:00:00,222.43,301.62,310.24,257.95
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-03-14 00:00:00,682.42,402.41,683.41,634.79
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-03-14 00:00:00,615.85,485.73,644.07,625.34
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-03-14 00:00:00,2661.05,1711.75,2546.8,1971.88
cc67ae09-c481-4cda-a508-36c3323891d4,2021-03-14 00:00:00,146.26,358.47,290.67,259.8
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-03-14 00:00:00,1097.39,2506.01,2701.0,2152.62
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-03-14 00:00:00,258.3,350.77,191.88,204.87
34622958-27b0-4a08-989d-15acebcd9222,2021-03-14 00:00:00,575.46,896.89,766.72,673.36
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-03-14 00:00:00,196.41,168.46,183.52,211.64
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-03-14 00:00:00,584.92,525.2,754.93,762.69
4b216a9d-1975-4604-a146-1198f416ee4b,2021-03-14 00:00:00,223.65,363.67,332.92,167.68
dd5ea78d-d613-4ea6-a483-f27fe873b95b,2021-03-14 00:00:00,763.6,474.21,618.61,553.82
732d99c5-f64c-46fb-989b-985321ae522d,2021-03-14 00:00:00,759.22,759.56,641.32,510.97
98f2c005-2b93-449b-8c63-9b4c15be586d,2021-03-14 00:00:00,1592.6,1059.18,905.42,2606.21
36e10e36-f57f-4c92-b33a-d7076b36da9f,2021-03-14 00:00:00,257.75,219.33,264.66,169.62
3781f5cc-2168-4f1a-b42a-e276463ddc50,2021-03-14 00:00:00,127.41,249.43,184.94,226.67
076abe7a-d867-44e0-9eb9-5e86b5abc789,2021-03-14 00:00:00,493.16,728.94,512.09,640.54
15d40ceb-9a1f-4615-a7ad-b1c4c23d8aa2,2021-03-14 00:00:00,553.56,660.31,975.2,720.6
8acd20c7-d333-414a-b6ed-dcafd2fd9cde,2021-03-14 00:00:00,453.11,548.63,505.02,763.48
8a7b11c3-3afd-4cac-8816-6af949ee8528,2021-03-14 00:00:00,804.64,682.79,622.86,406.68
efb03a57-c55d-4144-ad27-62ecc28da909,2021-03-14 00:00:00,460.63,902.82,601.43,609.65
bf86dcd9-1bb0-4e45-87e4-fb2de7633e9f,2021-03-14 00:00:00,530.68,712.23,791.85,530.91
d287886f-9235-4d00-adbb-6f5b57570e10,2021-03-14 00:00:00,577.65,478.28,629.17,793.08
cd83b269-cb65-4b67-bfd8-b4f3b0fbcb65,2021-03-14 00:00:00,655.08,921.81,496.11,663.8
1386ce13-c5f8-439b-a02c-b9772098fbd8,2021-03-14 00:00:00,882.55,648.27,591.9,470.42
53dceded-8059-4ce3-a8b1-39c768135d06,2021-03-14 00:00:00,255.94,271.37,298.35,223.47
36729f63-95a9-47f4-b5fc-41ccd27388e8,2021-03-14 00:00:00,448.96,842.65,435.47,599.82
774bfb0e-9e00-4a23-96b3-39b40cde6643,2021-03-14 00:00:00,675.78,397.08,890.62,352.94
87429fa6-8aa9-4e56-a15b-57fffdfb80f4,2021-03-14 00:00:00,774.28,342.28,435.58,657.84
33326389-5e86-4f2f-8a57-ac0d987a1e43,2021-03-14 00:00:00,314.49,153.5,190.92,182.95
5f6a5626-baa4-40ee-92a9-f7828e945c8b,2021-03-14 00:00:00,2507.32,2091.94,2325.01,2572.56
7fc18086-14f7-4c42-b21e-ef7d67cea553,2021-03-14 00:00:00,897.02,731.94,560.13,482.76
74305130-05ab-4dca-a97c-71f3eb17ea38,2021-03-14 00:00:00,149.24,158.74,175.34,284.01
e612fc6e-b799-43f4-a1cc-17bafc09d4ef,2021-03-14 00:00:00,897.68,590.14,884.3,749.06
393338c2-7327-4e96-87ce-2a08916914ef,2021-03-14 00:00:00,602.74,600.45,810.99,454.15
bfa59f2e-500c-44e4-b322-20b126dfcceb,2021-03-14 00:00:00,161.75,130.97,322.21,347.63
c3531d65-0a15-42f5-9e3b-756a9eb940e3,2021-03-14 00:00:00,180.91,223.73,200.42,272.22
e2ad1f6e-39a4-4d50-8916-fa55615db757,2021-03-14 00:00:00,274.64,222.93,137.71,277.07
2dee518f-c573-4edf-905e-947dcb831243,2021-03-14 00:00:00,918.43,786.36,621.64,850.13
42714f71-41c1-45a2-9ef1-ebd721a123f4,2021-03-14 00:00:00,727.66,687.27,654.95,822.41
a4f08f2e-647f-4eb0-bc7e-1c4644029fe7,2021-03-14 00:00:00,513.12,464.19,492.06,787.78
aed1a815-a2bf-4780-93e2-f21426fdd2c5,2021-03-14 00:00:00,672.32,682.54,581.2,581.59
57dbddf9-4f10-4a6c-940a-66e89985f508,2021-03-14 00:00:00,628.94,552.01,677.85,479.28
4ba5034c-be51-4519-86fc-5aa550e87134,2021-03-14 00:00:00,561.24,822.29,723.29,904.83
dada4fe8-9c53-4c6d-a93b-0761a3bfda2e,2021-03-14 00:00:00,838.5,384.7,549.72,691.28
1efa9e18-fc6b-402c-be1a-ff8ac3e3e58d,2021-03-14 00:00:00,163.35,154.65,182.85,204.74
cc9d5595-fb1a-41fe-a1e1-e7f1fddaa0f2,2021-03-14 00:00:00,276.32,357.82,274.96,217.61
b6102108-54a4-46d3-9cb8-c1e7b44f51bc,2021-03-14 00:00:00,726.64,555.53,423.96,785.1
6b31f6b0-42b3-4b68-bf3a-175a55c989cd,2021-03-14 00:00:00,628.36,729.58,648.76,671.89
06aecdba-e691-4447-a5fe-2250044fc92d,2021-03-14 00:00:00,285.87,135.11,211.26,138.37
0476e62e-cf1a-4926-882d-34f15447e1f4,2021-03-14 00:00:00,181.19,161.54,199.71,332.0
fd2ed14a-6644-40fb-9efa-9c8166eef4d1,2021-03-14 00:00:00,718.07,520.65,515.07,662.17
0b896608-8421-451c-80a7-e47f93f43d5c,2021-03-14 00:00:00,443.07,861.06,566.13,977.45
d513fa28-48ce-4e31-8bc7-5785cbcb51d3,2021-03-14 00:00:00,2620.89,1754.86,1503.55,1140.04
011531f6-d011-4be4-862a-de839e7de370,2021-03-14 00:00:00,778.13,490.2,399.52,891.41
2f94d588-5b8b-4fbc-9d80-e8ef4f7ae299,2021-03-14 00:00:00,303.26,180.48,288.29,236.61
3f7afe63-8d8a-4345-a942-4d273dfc6c71,2021-03-14 00:00:00,145.67,161.29,230.82,270.39
254d0b8e-367c-442e-8d65-71891a82481f,2021-03-14 00:00:00,515.35,640.08,664.7,540.76
bd79f7b7-0b74-4c0b-8587-0f1bf294b4e4,2021-03-14 00:00:00,244.23,366.66,129.08,157.43
e90ca299-341e-49c3-8a52-3e1eace155d9,2021-03-14 00:00:00,688.02,720.97,577.85,764.96
65538b02-c190-4fb3-a945-3d4f28276c2e,2021-03-14 00:00:00,117.81,192.77,236.66,249.69
f4754504-8644-4f06-8579-b5196ffc93a0,2021-03-14 00:00:00,2322.78,2762.36,2466.85,2646.94
663bfa4e-d1af-406e-8b3b-c5efedab56e5,2021-03-14 00:00:00,294.57,128.14,160.12,134.47
13fd29ef-01a6-42a8-b511-9438ff24ba78,2021-03-14 00:00:00,308.97,271.35,188.72,272.15
a126665c-222c-4502-81c7-5d11c96e3c17,2021-03-14 00:00:00,630.89,781.88,392.25,507.84
09108ba5-6e41-41c6-a426-fc06cbd6f8e4,2021-03-14 00:00:00,739.17,825.74,538.38,620.99
d8f9765b-b302-44b3-b446-e7bc1c889a44,2021-03-14 00:00:00,633.46,446.84,653.48,503.0
3821f991-4c2e-445f-bef9-4aed1b725f6d,2021-03-14 00:00:00,956.89,845.0,654.37,609.84
d1c7d069-8259-4e37-bf3d-a06a432a0764,2021-03-14 00:00:00,219.93,197.34,260.79,216.82
179f1285-4727-408f-bec5-e7974fdcf78f,2021-03-14 00:00:00,548.38,602.71,570.4,879.01
4c66ae39-3c9e-47ed-9eed-64f62ec1fddc,2021-03-14 00:00:00,2207.41,2486.37,1965.51,2757.61
84826275-cca2-40c4-9843-609bddfafe5a,2021-03-14 00:00:00,246.31,215.01,132.82,162.35
18378e8f-34b5-4374-bcef-7918abc370b5,2021-03-14 00:00:00,470.23,674.7,631.88,566.94
af4babe8-348b-4cde-b1ac-f390b6ab4ba6,2021-03-14 00:00:00,297.32,224.3,137.17,270.53
508b7f9e-306d-4364-a1b7-f71ae06969a3,2021-03-14 00:00:00,201.44,349.08,312.66,252.69
bc0be498-6d71-496a-a6a9-6dd61f93e76c,2021-03-14 00:00:00,623.06,679.53,682.33,844.39
4be5983b-dbe1-4ab1-8ae0-4dd6bb284898,2021-03-14 00:00:00,502.43,443.82,814.67,523.79
6d65161b-9a48-424a-b1a5-3fb34bb2f89f,2021-03-14 00:00:00,348.43,153.93,277.34,259.04
6baf4b15-4a04-4cab-8690-7aa26f840f1b,2021-03-14 00:00:00,155.93,228.43,210.7,304.17
164425a0-1339-401f-af10-20878c5d677f,2021-03-14 01:00:00,-141.14,-156.71,-197.72,-147.58
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-03-14 01:00:00,575.15,486.99,633.16,602.75
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-03-14 01:00:00,205.96,149.81,152.53,130.97
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-03-14 01:00:00,239.91,190.04,153.71,282.72
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-03-14 01:00:00,425.7,606.13,538.13,803.22
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-03-14 01:00:00,154.34,271.37,274.97,315.88
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-03-14 01:00:00,203.55,309.27,209.27,215.59
be09b014-49f8-4d21-8703-46affc9b2159,2021-03-14 01:00:00,674.79,923.71,803.09,680.66
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-03-14 01:00:00,832.56,626.71,734.03,713.43
578c1de9-6135-4511-b624-3fcef72d32b5,2021-03-14 01:00:00,665.87,439.57,582.13,706.59
714c533a-230e-448f-a88e-250459a76dc5,2021-03-14 01:00:00,591.82,595.15,706.73,458.41
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-03-14 01:00:00,204.14,217.13,313.03,388.87
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-03-14 01:00:00,140.08,211.71,191.31,265.9
d2849633-91a5-486f-aa94-05282eb9288a,2021-03-14 01:00:00,179.82,172.65,234.17,152.03
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-03-14 01:00:00,1877.73,2099.62,2475.2,1930.54
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-03-14 01:00:00,888.41,938.61,908.89,613.64
a62d755d-65d0-4724-a662-b6331366deb2,2021-03-14 01:00:00,515.16,783.71,672.6,584.43
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-03-14 01:00:00,125.24,142.43,124.6,217.06
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-03-14 01:00:00,482.33,759.22,771.21,591.49
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-03-14 01:00:00,151.77,155.79,187.87,384.0
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-03-14 01:00:00,645.0,842.19,750.06,804.81
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-03-14 01:00:00,326.94,202.31,170.89,391.86
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-03-14 01:00:00,650.16,758.53,811.45,641.48
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-03-14 01:00:00,604.75,487.11,473.95,652.46
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-03-14 01:00:00,1980.78,2120.6,2120.28,2292.81
cc67ae09-c481-4cda-a508-36c3323891d4,2021-03-14 01:00:00,189.48,369.8,189.84,292.25
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-03-14 01:00:00,2455.88,2657.61,2529.46,2181.86
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-03-14 01:00:00,108.28,170.84,168.71,180.18
34622958-27b0-4a08-989d-15acebcd9222,2021-03-14 01:00:00,437.2,777.0,670.43,574.65
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-03-14 01:00:00,150.13,274.0,226.68,369.38
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-03-14 01:00:00,514.4,597.62,848.34,833.82
4b216a9d-1975-4604-a146-1198f416ee4b,2021-03-14 01:00:00,152.22,151.4,164.35,285.64
dd5ea78d-d613-4ea6-a483-f27fe873b95b,2021-03-14 01:00:00,802.97,599.83,745.63,795.9
732d99c5-f64c-46fb-989b-985321ae522d,2021-03-14 01:00:00,683.84,541.09,572.6,777.58
98f2c005-2b93-449b-8c63-9b4c15be586d,2021-03-14 01:00:00,2430.19,1239.75,2202.6,1697.91
36e10e36-f57f-4c92-b33a-d7076b36da9f,2021-03-14 01:00:00,216.58,269.81,327.54,204.33
3781f5cc-2168-4f1a-b42a-e276463ddc50,2021-03-14 01:00:00,141.24,167.17,327.27,204.35
076abe7a-d867-44e0-9eb9-5e86b5abc789,2021-03-14 01:00:00,869.88,424.64,452.03,653.48
15d40ceb-9a1f-4615-a7ad-b1c4c23d8aa2,2021-03-14 01:00:00,650.8,790.28,773.37,631.54
8acd20c7-d333-414a-b6ed-dcafd2fd9cde,2021-03-14 01:00:00,658.99,828.4,621.67,483.1
8a7b11c3-3afd-4cac-8816-6af949ee8528,2021-03-14 01:00:00,787.08,624.37,795.62,732.41
efb03a57-c55d-4144-ad27-62ecc28da909,2021-03-14 01:00:00,855.94,648.02,645.59,661.85
bf86dcd9-1bb0-4e45-87e4-fb2de7633e9f,2021-03-14 01:00:00,873.98,625.88,785.98,437.01
d287886f-9235-4d00-adbb-6f5b57570e10,2021-03-14 01:00:00,593.39,699.94,577.52,909.39
cd83b269-cb65-4b67-bfd8-b4f3b0fbcb65,2021-03-14 01:00:00,526.63,879.79,923.9,439.64
1386ce13-c5f8-439b-a02c-b9772098fbd8,2021-03-14 01:00:00,735.51,546.73,632.47,807.84
53dceded-8059-4ce3-a8b1-39c768135d06,2021-03-14 01:00:00,168.82,174.9,255.2,243.93
36729f63-95a9-47f4-b5fc-41ccd27388e8,2021-03-14 01:00:00,792.52,583.11,618.33,763.17
774bfb0e-9e00-4a23-96b3-39b40cde6643,2021-03-14 01:00:00,635.66,613.17,909.74,777.21
87429fa6-8aa9-4e56-a15b-57fffdfb80f4,2021-03-14 01:00:00,709.32,569.39,527.25,450.55
33326389-5e86-4f2f-8a57-ac0d987a1e43,2021-03-14 01:00:00,198.04,236.81,129.44,231.04
5f6a5626-baa4-40ee-92a9-f7828e945c8b,2021-03-14 01:00:00,1949.97,1343.22,1613.13,1902.14
7fc18086-14f7-4c42-b21e-ef7d67cea553,2021-03-14 01:00:00,598.32,643.87,597.32,766.36
74305130-05ab-4dca-a97c-71f3eb17ea38,2021-03-14 01:00:00,201.5,213.04,186.8,135.41
e612fc6e-b799-43f4-a1cc-17bafc09d4ef,2021-03-14 01:00:00,655.13,326.77,920.34,866.55
393338c2-7327-4e96-87ce-2a08916914ef,2021-03-14 01:00:00,831.57,413.31,818.44,519.14
bfa59f2e-500c-44e4-b322-20b126dfcceb,2021-03-14 01:00:00,141.56,187.37,183.81,165.3
c3531d65-0a15-42f5-9e3b-756a9eb940e3,2021-03-14 01:00:00,258.11,271.9,177.93,167.75
e2ad1f6e-39a4-4d50-8916-fa55615db757,2021-03-14 01:00:00,190.05,350.48,232.45,384.17
2dee518f-c573-4edf-905e-947dcb831243,2021-03-14 01:00:00,681.12,615.85,486.04,479.27
42714f71-41c1-45a2-9ef1-ebd721a123f4,2021-03-14 01:00:00,563.48,431.65,641.79,902.54
a4f08f2e-647f-4eb0-bc7e-1c4644029fe7,2021-03-14 01:00:00,649.93,743.76,929.84,654.82
aed1a815-a2bf-4780-93e2-f21426fdd2c5,2021-03-14 01:00:00,796.84,607.85,839.35,424.15
57dbddf9-4f10-4a6c-940a-66e89985f508,2021-03-14 01:00:00,618.49,541.6,888.14,824.4
4ba5034c-be51-4519-86fc-5aa550e87134,2021-03-14 01:00:00,483.56,461.76,631.36,793.87
dada4fe8-9c53-4c6d-a93b-0761a3bfda2e,2021-03-14 01:00:00,823.15,447.33,939.43,445.56
1efa9e18-fc6b-402c-be1a-ff8ac3e3e58d,2021-03-14 01:00:00,242.85,248.76,178.85,149.55
cc9d5595-fb1a-41fe-a1e1-e7f1fddaa0f2,2021-03-14 01:00:00,266.25,329.39,169.71,301.29
b6102108-54a4-46d3-9cb8-c1e7b44f51bc,2021-03-14 01:00:00,416.84,598.82,706.48,618.61
6b31f6b0-42b3-4b68-bf3a-175a55c989cd,2021-03-14 01:00:00,641.98,471.4,666.44,697.26
06aecdba-e691-4447-a5fe-2250044fc92d,2021-03-14 01:00:00,271.17,174.25,199.01,182.24
0476e62e-cf1a-4926-882d-34f15447e1f4,2021-03-14 01:00:00,378.73,127.3,155.84,237.16
fd2ed14a-6644-40fb-9efa-9c8166eef4d1,2021-03-14 01:00:00,767.54,711.69,556.29,393.91
0b896608-8421-451c-80a7-e47f93f43d5c,2021-03-14 01:00:00,574.38,697.97,638.12,837.03
d513fa28-48ce-4e31-8bc7-5785cbcb51d3,2021-03-14 01:00:00,2214.47,2205.15,1626.51,2356.49
011531f6-d011-4be4-862a-de839e7de370,2021-03-14 01:00:00,442.98,564.57,542.2,551.82
2f94d588-5b8b-4fbc-9d80-e8ef4f7ae299,2021-03-14 01:00:00,201.27,312.34,301.02,159.21
3f7afe63-8d8a-4345-a942-4d273dfc6c71,2021-03-14 01:00:00,193.27,239.74,292.35,225.4
254d0b8e-367c-442e-8d65-71891a82481f,2021-03-14 01:00:00,441.23,454.43,339.5,594.48
bd79f7b7-0b74-4c0b-8587-0f1bf294b4e4,2021-03-14 01:00:00,211.95,177.16,294.23,144.36
e90ca299-341e-49c3-8a52-3e1eace155d9,2021-03-14 01:00:00,701.45,560.74,472.09,667.31
65538b02-c190-4fb3-a945-3d4f28276c2e,2021-03-14 01:00:00,254.71,228.99,207.1,174.45
f4754504-8644-4f06-8579-b5196ffc93a0,2021-03-14 01:00:00,1042.01,2510.86,2247.24,2139.72
663bfa4e-d1af-406e-8b3b-c5efedab56e5,2021-03-14 01:00:00,254.25,331.17,142.33,157.6
13fd29ef-01a6-42a8-b511-9438ff24ba78,2021-03-14 01:00:00,248.81,262.08,158.1,166.65
a126665c-222c-4502-81c7-5d11c96e3c17,2021-03-14 01:00:00,704.97,627.6,950.19,701.99
09108ba5-6e41-41c6-a426-fc06cbd6f8e4,2021-03-14 01:00:00,383.65,735.68,882.87,722.3
d8f9765b-b302-44b3-b446-e7bc1c889a44,2021-03-14 01:00:00,691.16,885.24,362.12,582.61
3821f991-4c2e-445f-bef9-4aed1b725f6d,2021-03-14 01:00:00,694.49,512.59,487.8,542.63
d1c7d069-8259-4e37-bf3d-a06a432a0764,2021-03-14 01:00:00,321.57,293.5,137.04,315.14
179f1285-4727-408f-bec5-e7974fdcf78f,2021-03-14 01:00:00,857.47,676.79,727.02,778.2
4c66ae39-3c9e-47ed-9eed-64f62ec1fddc,2021-03-14 01:00:00,2101.87,2912.37,2625.77,1590.85
84826275-cca2-40c4-9843-609bddfafe5a,2021-03-14 01:00:00,172.86,296.08,194.23,206.23
18378e8f-34b5-4374-bcef-7918abc370b5,2021-03-14 01:00:00,634.54,530.98,688.41,684.1
af4babe8-348b-4cde-b1ac-f390b6ab4ba6,2021-03-14 01:00:00,183.28,195.35,153.74,279.98
508b7f9e-306d-4364-a1b7-f71ae06969a3,2021-03-14 01:00:00,148.55,274.21,276.83,150.03
bc0be498-6d71-496a-a6a9-6dd61f93e76c,2021-03-14 01:00:00,654.5,708.35,865.41,736.52
