userid,timestamp,sensor01,sensor02,sensor03
164425a0-1339-401f-af10-20878c5d677f,2021-03-01 00:00:00,-269.43,-238.53,-102.43
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-03-01 00:00:00,612.35,616.57,692.37
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-03-01 00:00:00,226.91,142.61,202.19
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-03-01 00:00:00,132.23,312.89,164.9
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-03-01 00:00:00,715.18,656.76,438.09
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-03-01 00:00:00,308.19,322.82,310.49
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-03-01 00:00:00,183.82,136.33,243.33
be09b014-49f8-4d21-8703-46affc9b2159,2021-03-01 00:00:00,457.3,545.12,494.0
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-03-01 00:00:00,893.72,591.12,532.86
578c1de9-6135-4511-b624-3fcef72d32b5,2021-03-01 00:00:00,687.08,659.06,392.11
714c533a-230e-448f-a88e-250459a76dc5,2021-03-01 00:00:00,533.44,484.53,694.13
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-03-01 00:00:00,175.7,169.08,135.92
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-03-01 00:00:00,159.78,321.52,106.19
d2849633-91a5-486f-aa94-05282eb9288a,2021-03-01 00:00:00,143.41,379.99,177.03
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-03-01 00:00:00,2704.87,2450.6,2484.5
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-03-01 00:00:00,524.45,903.34,623.82
a62d755d-65d0-4724-a662-b6331366deb2,2021-03-01 00:00:00,743.37,634.57,625.47
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-03-01 00:00:00,179.69,146.63,133.99
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-03-01 00:00:00,789.8,794.81,412.25
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-03-01 00:00:00,190.84,156.55,356.23
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-03-01 00:00:00,646.11,747.87,749.78
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-03-01 00:00:00,177.23,153.05,304.59
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-03-01 00:00:00,588.55,474.82,755.84
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-03-01 00:00:00,512.92,656.25,612.53
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-03-01 00:00:00,2330.22,2554.24,2557.42
cc67ae09-c481-4cda-a508-36c3323891d4,2021-03-01 00:00:00,324.72,143.53,149.1
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-03-01 00:00:00,2774.13,2559.68,1557.4
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-03-01 00:00:00,331.64,246.04,230.43
34622958-27b0-4a08-989d-15acebcd9222,2021-03-01 00:00:00,607.9,758.88,562.03
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-03-01 00:00:00,363.27,282.32,185.92
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-03-01 00:00:00,731.29,554.45,601.9
4b216a9d-1975-4604-a146-1198f416ee4b,2021-03-01 00:00:00,267.77,217.1,372.29
dd5ea78d-d613-4ea6-a483-f27fe873b95b,2021-03-01 00:00:00,319.11,716.18,634.07
732d99c5-f64c-46fb-989b-985321ae522d,2021-03-01 00:00:00,778.17,453.42,848.21
98f2c005-2b93-449b-8c63-9b4c15be586d,2021-03-01 00:00:00,2522.54,2639.17,1671.04
36e10e36-f57f-4c92-b33a-d7076b36da9f,2021-03-01 00:00:00,389.78,135.73,337.4
3781f5cc-2168-4f1a-b42a-e276463ddc50,2021-03-01 00:00:00,188.44,158.64,229.1
076abe7a-d867-44e0-9eb9-5e86b5abc789,2021-03-01 00:00:00,558.11,481.87,724.31
15d40ceb-9a1f-4615-a7ad-b1c4c23d8aa2,2021-03-01 00:00:00,678.75,615.87,938.87
8acd20c7-d333-414a-b6ed-dcafd2fd9cde,2021-03-01 00:00:00,799.07,556.28,615.97
8a7b11c3-3afd-4cac-8816-6af949ee8528,2021-03-01 00:00:00,775.21,591.19,561.32
efb03a57-c55d-4144-ad27-62ecc28da909,2021-03-01 00:00:00,665.39,683.22,616.29
bf86dcd9-1bb0-4e45-87e4-fb2de7633e9f,2021-03-01 00:00:00,790.68,668.15,683.05
d287886f-9235-4d00-adbb-6f5b57570e10,2021-03-01 00:00:00,574.33,580.71,400.22
cd83b269-cb65-4b67-bfd8-b4f3b0fbcb65,2021-03-01 00:00:00,803.96,609.3,797.04
1386ce13-c5f8-439b-a02c-b9772098fbd8,2021-03-01 00:00:00,486.11,604.65,812.26
53dceded-8059-4ce3-a8b1-39c768135d06,2021-03-01 00:00:00,181.8,158.17,283.31
36729f63-95a9-47f4-b5fc-41ccd27388e8,2021-03-01 00:00:00,601.78,916.35,684.73
774bfb0e-9e00-4a23-96b3-39b40cde6643,2021-03-01 00:00:00,855.58,411.35,573.21
87429fa6-8aa9-4e56-a15b-57fffdfb80f4,2021-03-01 00:00:00,933.78,591.02,592.1
33326389-5e86-4f2f-8a57-ac0d987a1e43,2021-03-01 00:00:00,186.66,196.71,165.55
5f6a5626-baa4-40ee-92a9-f7828e945c8b,2021-03-01 00:00:00,1402.64,2731.81,2674.49
7fc18086-14f7-4c42-b21e-ef7d67cea553,2021-03-01 00:00:00,664.74,593.38,929.62
74305130-05ab-4dca-a97c-71f3eb17ea38,2021-03-01 00:00:00,205.29,385.36,287.2
e612fc6e-b799-43f4-a1cc-17bafc09d4ef,2021-03-01 00:00:00,641.28,847.93,814.68
393338c2-7327-4e96-87ce-2a08916914ef,2021-03-01 00:00:00,590.09,500.93,471.79
bfa59f2e-500c-44e4-b322-20b126dfcceb,2021-03-01 00:00:00,310.17,160.4,141.36
c3531d65-0a15-42f5-9e3b-756a9eb940e3,2021-03-01 00:00:00,180.81,237.98,209.15
e2ad1f6e-39a4-4d50-8916-fa55615db757,2021-03-01 00:00:00,208.36,214.82,152.02
2dee518f-c573-4edf-905e-947dcb831243,2021-03-01 00:00:00,688.53,617.21,582.88
42714f71-41c1-45a2-9ef1-ebd721a123f4,2021-03-01 00:00:00,795.05,629.92,591.8
a4f08f2e-647f-4eb0-bc7e-1c4644029fe7,2021-03-01 00:00:00,597.87,672.71,548.99
aed1a815-a2bf-4780-93e2-f21426fdd2c5,2021-03-01 00:00:00,570.9,528.92,614.26
57dbddf9-4f10-4a6c-940a-66e89985f508,2021-03-01 00:00:00,655.43,501.21,647.65
4ba5034c-be51-4519-86fc-5aa550e87134,2021-03-01 00:00:00,913.19,625.09,415.64
dada4fe8-9c53-4c6d-a93b-0761a3bfda2e,2021-03-01 00:00:00,811.28,547.71,780.14
1efa9e18-fc6b-402c-be1a-ff8ac3e3e58d,2021-03-01 00:00:00,156.65,307.3,171.12
cc9d5595-fb1a-41fe-a1e1-e7f1fddaa0f2,2021-03-01 00:00:00,266.37,141.63,183.43
b6102108-54a4-46d3-9cb8-c1e7b44f51bc,2021-03-01 00:00:00,861.18,856.78,895.31
6b31f6b0-42b3-4b68-bf3a-175a55c989cd,2021-03-01 00:00:00,745.48,676.48,749.92
06aecdba-e691-4447-a5fe-2250044fc92d,2021-03-01 00:00:00,276.98,138.94,157.05
0476e62e-cf1a-4926-882d-34f15447e1f4,2021-03-01 00:00:00,167.63,262.5,198.48
fd2ed14a-6644-40fb-9efa-9c8166eef4d1,2021-03-01 00:00:00,551.98,690.55,659.72
0b896608-8421-451c-80a7-e47f93f43d5c,2021-03-01 00:00:00,799.67,773.11,482.97
d513fa28-48ce-4e31-8bc7-5785cbcb51d3,2021-03-01 00:00:00,2226.79,1400.34,1496.86
011531f6-d011-4be4-862a-de839e7de370,2021-03-01 00:00:00,680.81,792.23,674.56
2f94d588-5b8b-4fbc-9d80-e8ef4f7ae299,2021-03-01 00:00:00,142.1,275.64,196.92
3f7afe63-8d8a-4345-a942-4d273dfc6c71,2021-03-01 00:00:00,213.36,250.66,173.7
254d0b8e-367c-442e-8d65-71891a82481f,2021-03-01 00:00:00,710.18,554.32,780.41
bd79f7b7-0b74-4c0b-8587-0f1bf294b4e4,2021-03-01 00:00:00,170.74,169.34,204.71
e90ca299-341e-49c3-8a52-3e1eace155d9,2021-03-01 00:00:00,412.73,958.07,548.93
65538b02-c190-4fb3-a945-3d4f28276c2e,2021-03-01 00:00:00,302.78,238.95,157.59
f4754504-8644-4f06-8579-b5196ffc93a0,2021-03-01 00:00:00,2321.37,1906.28,2034.1
663bfa4e-d1af-406e-8b3b-c5efedab56e5,2021-03-01 00:00:00,187.2,149.35,179.99
13fd29ef-01a6-42a8-b511-9438ff24ba78,2021-03-01 00:00:00,186.39,233.72,299.15
a126665c-222c-4502-81c7-5d11c96e3c17,2021-03-01 00:00:00,769.78,479.72,457.91
09108ba5-6e41-41c6-a426-fc06cbd6f8e4,2021-03-01 00:00:00,523.23,578.3,599.21
d8f9765b-b302-44b3-b446-e7bc1c889a44,2021-03-01 00:00:00,828.6,704.17,920.49
3821f991-4c2e-445f-bef9-4aed1b725f6d,2021-03-01 00:00:00,700.54,758.88,739.32
d1c7d069-8259-4e37-bf3d-a06a432a0764,2021-03-01 00:00:00,163.61,344.15,103.31
179f1285-4727-408f-bec5-e7974fdcf78f,2021-03-01 00:00:00,861.69,466.58,579.57
4c66ae39-3c9e-47ed-9eed-64f62ec1fddc,2021-03-01 00:00:00,2681.12,1638.26,1891.08
84826275-cca2-40c4-9843-609bddfafe5a,2021-03-01 00:00:00,247.45,269.27,233.35
18378e8f-34b5-4374-bcef-7918abc370b5,2021-03-01 00:00:00,605.64,697.36,784.33
af4babe8-348b-4cde-b1ac-f390b6ab4ba6,2021-03-01 00:00:00,132.56,309.1,224.6
508b7f9e-306d-4364-a1b7-f71ae06969a3,2021-03-01 00:00:00,166.9,331.17,143.64
bc0be498-6d71-496a-a6a9-6dd61f93e76c,2021-03-01 00:00:00,398.66,916.45,689.95
4be5983b-dbe1-4ab1-8ae0-4dd6bb284898,2021-03-01 00:00:00,349.7,577.65,617.17
6d65161b-9a48-424a-b1a5-3fb34bb2f89f,2021-03-01 00:00:00,301.66,271.72,195.17
6baf4b15-4a04-4cab-8690-7aa26f840f1b,2021-03-01 00:00:00,333.19,262.3,126.64
164425a0-1339-401f-af10-20878c5d677f,2021-03-01 01:00:00,-284.5,-258.82,-180.66
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-03-01 01:00:00,523.35,698.33,634.95
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-03-01 01:00:00,148.12,165.68,258.34
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-03-01 01:00:00,194.77,201.53,286.59
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-03-01 01:00:00,655.08,660.74,806.83
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-03-01 01:00:00,160.3,214.37,262.99
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-03-01 01:00:00,298.82,224.36,279.85
be09b014-49f8-4d21-8703-46affc9b2159,2021-03-01 01:00:00,821.92,565.3,414.28
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-03-01 01:00:00,497.82,616.68,636.36
578c1de9-6135-4511-b624-3fcef72d32b5,2021-03-01 01:00:00,626.93,767.45,758.9
714c533a-230e-448f-a88e-250459a76dc5,2021-03-01 01:00:00,742.07,869.69,749.26
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-03-01 01:00:00,198.76,224.96,288.34
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-03-01 01:00:00,336.45,269.47,203.48
d2849633-91a5-486f-aa94-05282eb9288a,2021-03-01 01:00:00,227.19,195.95,150.32
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-03-01 01:00:00,2713.28,2060.9,1762.48
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-03-01 01:00:00,785.13,848.41,639.4
a62d755d-65d0-4724-a662-b6331366deb2,2021-03-01 01:00:00,810.73,615.95,547.87
