userid,timestamp,sensor01,sensor02,sensor03,sensor04
164425a0-1339-401f-af10-20878c5d677f,2021-03-15 00:00:00,-12.62,-239.3,-116.46,-141.32
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-03-15 00:00:00,895.19,768.96,688.15,541.86
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-03-15 00:00:00,198.71,222.06,235.42,192.66
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-03-15 00:00:00,205.75,165.3,161.49,155.96
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-03-15 00:00:00,647.57,488.35,658.87,631.72
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-03-15 00:00:00,216.63,339.78,245.46,197.45
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-03-15 00:00:00,153.5,221.66,124.58,160.11
be09b014-49f8-4d21-8703-46affc9b2159,2021-03-15 00:00:00,799.34,694.21,558.64,564.84
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-03-15 00:00:00,573.61,775.87,617.18,558.4
578c1de9-6135-4511-b624-3fcef72d32b5,2021-03-15 00:00:00,398.28,853.29,620.07,624.25
714c533a-230e-448f-a88e-250459a76dc5,2021-03-15 00:00:00,621.55,549.48,640.38,389.4
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-03-15 00:00:00,136.85,154.29,344.84,203.47
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-03-15 00:00:00,302.1,175.41,149.68,126.45
d2849633-91a5-486f-aa94-05282eb9288a,2021-03-15 00:00:00,303.65,260.39,198.4,316.14
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-03-15 00:00:00,2751.1,2237.58,2249.4,2351.36
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-03-15 00:00:00,517.99,544.1,622.01,462.44
a62d755d-65d0-4724-a662-b6331366deb2,2021-03-15 00:00:00,784.2,500.38,559.54,938.04
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-03-15 00:00:00,282.76,205.89,151.61,303.81
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-03-15 00:00:00,844.62,788.64,682.07,622.61
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-03-15 00:00:00,247.81,212.63,297.13,161.62
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-03-15 00:00:00,676.44,581.68,503.11,574.13
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-03-15 00:00:00,178.75,252.67,224.24,187.43
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-03-15 00:00:00,962.21,660.86,515.33,429.34
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-03-15 00:00:00,338.5,545.02,651.59,724.63
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-03-15 00:00:00,1881.79,2675.39,1904.62,2946.22
cc67ae09-c481-4cda-a508-36c3323891d4,2021-03-15 00:00:00,246.61,210.28,207.09,289.39
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-03-15 00:00:00,2642.28,2822.55,1500.41,2274.45
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-03-15 00:00:00,317.18,297.79,271.66,125.41
34622958-27b0-4a08-989d-15acebcd9222,2021-03-15 00:00:00,612.59,504.63,778.08,861.73
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-03-15 00:00:00,165.92,196.94,208.21,232.72
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-03-15 00:00:00,685.82,857.46,654.6,779.05
