userid,timestamp,sensor01,sensor02,sensor03,sensor04
164425a0-1339-401f-af10-20878c5d677f,2021-03-17 00:00:00,-74.9,-169.01,-157.54,-156.37
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-03-17 00:00:00,478.65,783.2,694.76,942.67
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-03-17 00:00:00,137.98,120.47,198.26,211.25
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-03-17 00:00:00,363.64,261.55,204.25,220.85
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-03-17 00:00:00,944.39,622.33,491.3,665.44
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-03-17 00:00:00,140.61,168.17,172.71,247.23
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-03-17 00:00:00,211.52,244.32,371.43,161.27
be09b014-49f8-4d21-8703-46affc9b2159,2021-03-17 00:00:00,807.64,711.46,742.85,546.96
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-03-17 00:00:00,371.63,534.91,382.91,911.13
578c1de9-6135-4511-b624-3fcef72d32b5,2021-03-17 00:00:00,701.13,709.04,788.17,831.51
714c533a-230e-448f-a88e-250459a76dc5,2021-03-17 00:00:00,510.14,700.46,769.96,949.52
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-03-17 00:00:00,200.07,340.28,121.39,196.28
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-03-17 00:00:00,270.0,251.73,130.75,362.01
d2849633-91a5-486f-aa94-05282eb9288a,2021-03-17 00:00:00,284.71,150.63,179.12,218.05
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-03-17 00:00:00,1505.44,1994.25,2298.23,1572.87
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-03-17 00:00:00,635.79,402.88,790.41,702.0
a62d755d-65d0-4724-a662-b6331366deb2,2021-03-17 00:00:00,730.93,378.08,728.99,588.75
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-03-17 00:00:00,218.01,145.8,131.28,208.25
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-03-17 00:00:00,689.05,780.38,538.41,597.36
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-03-17 00:00:00,261.38,196.31,164.93,161.6
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-03-17 00:00:00,698.64,427.27,538.87,435.89
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-03-17 00:00:00,272.84,275.97,263.5,183.05
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-03-17 00:00:00,626.75,488.64,586.12,713.74
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-03-17 00:00:00,604.26,645.15,692.12,426.9
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-03-17 00:00:00,2583.48,2561.83,2425.65,2423.03
cc67ae09-c481-4cda-a508-36c3323891d4,2021-03-17 00:00:00,198.03,181.77,281.18,186.89
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-03-17 00:00:00,2328.29,2492.99,1922.5,2189.42
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-03-17 00:00:00,124.56,151.98,191.12,252.42
34622958-27b0-4a08-989d-15acebcd9222,2021-03-17 00:00:00,807.33,599.76,462.94,863.26
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-03-17 00:00:00,277.45,310.62,264.41,167.56
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-03-17 00:00:00,749.15,837.38,620.12,616.9
4b216a9d-1975-4604-a146-1198f416ee4b,2021-03-17 00:00:00,116.6,283.49,153.08,198.97
dd5ea78d-d613-4ea6-a483-f27fe873b95b,2021-03-17 00:00:00,901.7,840.23,626.45,722.95
732d99c5-f64c-46fb-989b-985321ae522d,2021-03-17 00:00:00,879.81,571.65,797.94,936.53
