userid,timestamp,sensor02,sensor03,sensor04
164425a0-1339-401f-af10-20878c5d677f,2021-05-29 00:00:00,-276.46,-100.84,-237.12
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-05-29 00:00:00,644.48,624.28,547.59
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-05-29 00:00:00,170.87,191.9,150.26
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-05-29 00:00:00,196.82,183.41,109.93
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-05-29 00:00:00,702.45,847.52,802.77
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-05-29 00:00:00,253.95,351.63,183.09
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-05-29 00:00:00,282.28,157.99,304.37
be09b014-49f8-4d21-8703-46affc9b2159,2021-05-29 00:00:00,859.83,797.29,388.35
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-05-29 00:00:00,860.03,699.83,616.35
578c1de9-6135-4511-b624-3fcef72d32b5,2021-05-29 00:00:00,694.51,635.2,415.69
714c533a-230e-448f-a88e-250459a76dc5,2021-05-29 00:00:00,425.89,634.53,348.7
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-05-29 00:00:00,179.1,168.86,295.74
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-05-29 00:00:00,125.59,236.1,197.39
d2849633-91a5-486f-aa94-05282eb9288a,2021-05-29 00:00:00,194.05,237.16,290.95
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-05-29 00:00:00,1483.76,2615.32,1703.45
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-05-29 00:00:00,472.16,580.95,567.42
a62d755d-65d0-4724-a662-b6331366deb2,2021-05-29 00:00:00,820.88,702.24,595.69
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-05-29 00:00:00,144.12,149.31,157.55
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-05-29 00:00:00,415.77,641.81,750.97
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-05-29 00:00:00,191.78,122.36,130.92
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-05-29 00:00:00,658.91,718.17,875.89
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-05-29 00:00:00,133.49,283.35,202.93
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-05-29 00:00:00,596.61,534.73,420.02
