userid,timestamp,sensor02,sensor03,sensor04
164425a0-1339-401f-af10-20878c5d677f,2021-05-04 00:00:00,-262.62,-255.42,-257.32
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-05-04 00:00:00,574.26,599.95,854.93
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-05-04 00:00:00,136.49,191.64,162.7
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-05-04 00:00:00,284.72,314.51,286.09
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-05-04 00:00:00,632.9,400.09,704.28
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-05-04 00:00:00,125.53,179.75,116.89
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-05-04 00:00:00,150.22,226.87,284.1
be09b014-49f8-4d21-8703-46affc9b2159,2021-05-04 00:00:00,656.61,715.37,646.89
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-05-04 00:00:00,864.9,670.66,795.33
578c1de9-6135-4511-b624-3fcef72d32b5,2021-05-04 00:00:00,767.87,424.49,489.92
714c533a-230e-448f-a88e-250459a76dc5,2021-05-04 00:00:00,522.08,640.68,640.48
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-05-04 00:00:00,343.12,200.59,293.23
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-05-04 00:00:00,259.7,220.6,245.13
d2849633-91a5-486f-aa94-05282eb9288a,2021-05-04 00:00:00,212.09,134.92,196.51
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-05-04 00:00:00,2528.95,2217.89,2468.1
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-05-04 00:00:00,839.16,735.89,673.03
a62d755d-65d0-4724-a662-b6331366deb2,2021-05-04 00:00:00,589.33,437.62,653.28
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-05-04 00:00:00,219.71,241.34,180.47
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-05-04 00:00:00,677.14,603.46,572.59
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-05-04 00:00:00,183.72,257.19,186.36
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-05-04 00:00:00,674.59,409.67,756.71
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-05-04 00:00:00,148.9,323.05,205.5
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-05-04 00:00:00,595.28,696.9,564.9
