userid,timestamp,sensor02,sensor03,sensor04
164425a0-1339-401f-af10-20878c5d677f,2021-05-18 00:00:00,42.12,-233.6,-252.64
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-05-18 00:00:00,893.6,458.0,681.16
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-05-18 00:00:00,137.28,247.66,266.17
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-05-18 00:00:00,133.83,190.41,262.45
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-05-18 00:00:00,594.32,733.87,680.61
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-05-18 00:00:00,125.65,156.75,332.01
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-05-18 00:00:00,235.75,370.58,321.89
be09b014-49f8-4d21-8703-46affc9b2159,2021-05-18 00:00:00,572.57,666.27,741.31
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-05-18 00:00:00,575.25,916.43,764.98
578c1de9-6135-4511-b624-3fcef72d32b5,2021-05-18 00:00:00,746.41,859.63,449.59
714c533a-230e-448f-a88e-250459a76dc5,2021-05-18 00:00:00,630.31,626.63,621.47
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-05-18 00:00:00,211.72,132.63,193.9
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-05-18 00:00:00,235.28,277.1,163.23
d2849633-91a5-486f-aa94-05282eb9288a,2021-05-18 00:00:00,294.97,136.1,259.9
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-05-18 00:00:00,2053.09,2226.88,1228.85
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-05-18 00:00:00,915.21,757.11,482.84
a62d755d-65d0-4724-a662-b6331366deb2,2021-05-18 00:00:00,775.34,669.63,570.08
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-05-18 00:00:00,372.7,270.61,147.52
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-05-18 00:00:00,688.17,774.55,453.83
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-05-18 00:00:00,240.33,219.22,133.58
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-05-18 00:00:00,456.58,744.86,364.87
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-05-18 00:00:00,229.36,185.67,365.67
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-05-18 00:00:00,507.68,734.1,649.47
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-05-18 00:00:00,336.64,424.01,742.26
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-05-18 00:00:00,1335.06,1856.53,1628.65
cc67ae09-c481-4cda-a508-36c3323891d4,2021-05-18 00:00:00,215.48,114.09,288.46
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-05-18 00:00:00,1973.99,1206.83,1593.72
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-05-18 00:00:00,123.72,247.63,331.78
34622958-27b0-4a08-989d-15acebcd9222,2021-05-18 00:00:00,573.8,919.58,698.18
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-05-18 00:00:00,234.63,343.64,213.24
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-05-18 00:00:00,510.77,576.07,768.31
4b216a9d-1975-4604-a146-1198f416ee4b,2021-05-18 00:00:00,209.83,276.59,243.81
dd5ea78d-d613-4ea6-a483-f27fe873b95b,2021-05-18 00:00:00,730.67,464.41,494.28
732d99c5-f64c-46fb-989b-985321ae522d,2021-05-18 00:00:00,724.01,603.26,822.54
98f2c005-2b93-449b-8c63-9b4c15be586d,2021-05-18 00:00:00,1169.58,1536.42,2511.19
36e10e36-f57f-4c92-b33a-d7076b36da9f,2021-05-18 00:00:00,223.3,304.14,248.56
3781f5cc-2168-4f1a-b42a-e276463ddc50,2021-05-18 00:00:00,109.81,104.17,267.84
076abe7a-d867-44e0-9eb9-5e86b5abc789,2021-05-18 00:00:00,684.81,429.87,705.47
15d40ceb-9a1f-4615-a7ad-b1c4c23d8aa2,2021-05-18 00:00:00,811.23,709.72,553.33
8acd20c7-d333-414a-b6ed-dcafd2fd9cde,2021-05-18 00:00:00,870.78,680.56,740.27
8a7b11c3-3afd-4cac-8816-6af949ee8528,2021-05-18 00:00:00,512.97,511.13,393.19
efb03a57-c55d-4144-ad27-62ecc28da909,2021-05-18 00:00:00,470.26,742.0,802.01
bf86dcd9-1bb0-4e45-87e4-fb2de7633e9f,2021-05-18 00:00:00,436.69,618.04,661.49
d287886f-9235-4d00-adbb-6f5b57570e10,2021-05-18 00:00:00,620.56,672.77,587.2
cd83b269-cb65-4b67-bfd8-b4f3b0fbcb65,2021-05-18 00:00:00,754.86,578.84,680.47
1386ce13-c5f8-439b-a02c-b9772098fbd8,2021-05-18 00:00:00,695.43,874.82,654.87
53dceded-8059-4ce3-a8b1-39c768135d06,2021-05-18 00:00:00,249.55,142.17,184.79
36729f63-95a9-47f4-b5fc-41ccd27388e8,2021-05-18 00:00:00,829.88,375.75,580.79
774bfb0e-9e00-4a23-96b3-39b40cde6643,2021-05-18 00:00:00,647.79,739.62,519.31
87429fa6-8aa9-4e56-a15b-57fffdfb80f4,2021-05-18 00:00:00,575.59,764.39,718.66
33326389-5e86-4f2f-8a57-ac0d987a1e43,2021-05-18 00:00:00,142.42,129.5,326.25
5f6a5626-baa4-40ee-92a9-f7828e945c8b,2021-05-18 00:00:00,2712.56,2149.56,2527.17
7fc18086-14f7-4c42-b21e-ef7d67cea553,2021-05-18 00:00:00,604.18,722.92,498.46
74305130-05ab-4dca-a97c-71f3eb17ea38,2021-05-18 00:00:00,203.02,221.66,182.42
e612fc6e-b799-43f4-a1cc-17bafc09d4ef,2021-05-18 00:00:00,784.25,582.21,439.66
393338c2-7327-4e96-87ce-2a08916914ef,2021-05-18 00:00:00,827.99,468.86,601.71
bfa59f2e-500c-44e4-b322-20b126dfcceb,2021-05-18 00:00:00,132.41,222.66,241.14
c3531d65-0a15-42f5-9e3b-756a9eb940e3,2021-05-18 00:00:00,187.09,213.36,163.03
e2ad1f6e-39a4-4d50-8916-fa55615db757,2021-05-18 00:00:00,236.78,164.72,191.12
2dee518f-c573-4edf-905e-947dcb831243,2021-05-18 00:00:00,838.89,595.94,659.88
42714f71-41c1-45a2-9ef1-ebd721a123f4,2021-05-18 00:00:00,598.11,630.58,542.21
a4f08f2e-647f-4eb0-bc7e-1c4644029fe7,2021-05-18 00:00:00,731.13,626.28,515.8
aed1a815-a2bf-4780-93e2-f21426fdd2c5,2021-05-18 00:00:00,666.22,927.89,625.27
57dbddf9-4f10-4a6c-940a-66e89985f508,2021-05-18 00:00:00,850.47,685.95,361.98
4ba5034c-be51-4519-86fc-5aa550e87134,2021-05-18 00:00:00,599.75,529.28,749.11
dada4fe8-9c53-4c6d-a93b-0761a3bfda2e,2021-05-18 00:00:00,563.77,354.41,560.21
1efa9e18-fc6b-402c-be1a-ff8ac3e3e58d,2021-05-18 00:00:00,169.9,134.4,143.78
cc9d5595-fb1a-41fe-a1e1-e7f1fddaa0f2,2021-05-18 00:00:00,217.13,237.11,221.77
b6102108-54a4-46d3-9cb8-c1e7b44f51bc,2021-05-18 00:00:00,857.26,596.41,888.25
6b31f6b0-42b3-4b68-bf3a-175a55c989cd,2021-05-18 00:00:00,720.18,606.0,916.47
06aecdba-e691-4447-a5fe-2250044fc92d,2021-05-18 00:00:00,316.08,260.82,191.19
0476e62e-cf1a-4926-882d-34f15447e1f4,2021-05-18 00:00:00,173.4,278.27,303.78
fd2ed14a-6644-40fb-9efa-9c8166eef4d1,2021-05-18 00:00:00,652.96,956.03,788.48
0b896608-8421-451c-80a7-e47f93f43d5c,2021-05-18 00:00:00,873.74,814.86,645.19
d513fa28-48ce-4e31-8bc7-5785cbcb51d3,2021-05-18 00:00:00,2321.17,2480.89,2788.15
011531f6-d011-4be4-862a-de839e7de370,2021-05-18 00:00:00,953.5,680.87,683.49
2f94d588-5b8b-4fbc-9d80-e8ef4f7ae299,2021-05-18 00:00:00,154.92,171.01,151.62
3f7afe63-8d8a-4345-a942-4d273dfc6c71,2021-05-18 00:00:00,172.37,215.68,206.3
254d0b8e-367c-442e-8d65-71891a82481f,2021-05-18 00:00:00,466.98,546.33,406.34
bd79f7b7-0b74-4c0b-8587-0f1bf294b4e4,2021-05-18 00:00:00,297.08,150.3,266.94
e90ca299-341e-49c3-8a52-3e1eace155d9,2021-05-18 00:00:00,403.27,421.66,751.4
65538b02-c190-4fb3-a945-3d4f28276c2e,2021-05-18 00:00:00,314.01,231.63,322.92
f4754504-8644-4f06-8579-b5196ffc93a0,2021-05-18 00:00:00,1312.52,1100.98,2283.68
663bfa4e-d1af-406e-8b3b-c5efedab56e5,2021-05-18 00:00:00,137.56,229.53,350.4
13fd29ef-01a6-42a8-b511-9438ff24ba78,2021-05-18 00:00:00,197.16,159.62,195.93
a126665c-222c-4502-81c7-5d11c96e3c17,2021-05-18 00:00:00,672.28,644.09,649.12
09108ba5-6e41-41c6-a426-fc06cbd6f8e4,2021-05-18 00:00:00,500.93,561.61,764.08
d8f9765b-b302-44b3-b446-e7bc1c889a44,2021-05-18 00:00:00,837.74,432.59,409.28
3821f991-4c2e-445f-bef9-4aed1b725f6d,2021-05-18 00:00:00,463.28,768.66,707.46
d1c7d069-8259-4e37-bf3d-a06a432a0764,2021-05-18 00:00:00,258.67,150.99,166.41
179f1285-4727-408f-bec5-e7974fdcf78f,2021-05-18 00:00:00,520.91,843.84,556.26
4c66ae39-3c9e-47ed-9eed-64f62ec1fddc,2021-05-18 00:00:00,1987.05,2119.58,2533.66
84826275-cca2-40c4-9843-609bddfafe5a,2021-05-18 00:00:00,327.49,207.64,137.08
18378e8f-34b5-4374-bcef-7918abc370b5,2021-05-18 00:00:00,652.01,742.44,587.93
af4babe8-348b-4cde-b1ac-f390b6ab4ba6,2021-05-18 00:00:00,310.19,153.05,136.92
508b7f9e-306d-4364-a1b7-f71ae06969a3,2021-05-18 00:00:00,288.74,234.09,226.25
bc0be498-6d71-496a-a6a9-6dd61f93e76c,2021-05-18 00:00:00,527.68,437.08,446.37
4be5983b-dbe1-4ab1-8ae0-4dd6bb284898,2021-05-18 00:00:00,862.05,557.32,535.77
6d65161b-9a48-424a-b1a5-3fb34bb2f89f,2021-05-18 00:00:00,204.15,151.95,184.76
6baf4b15-4a04-4cab-8690-7aa26f840f1b,2021-05-18 00:00:00,157.0,169.95,143.18
164425a0-1339-401f-af10-20878c5d677f,2021-05-18 01:00:00,-20.65,-238.38,-181.74
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-05-18 01:00:00,720.85,873.6,773.07
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-05-18 01:00:00,265.67,165.69,281.35
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-05-18 01:00:00,183.71,140.98,134.38
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-05-18 01:00:00,457.76,648.3,616.18
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-05-18 01:00:00,171.93,285.57,124.7
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-05-18 01:00:00,294.04,299.53,337.16
be09b014-49f8-4d21-8703-46affc9b2159,2021-05-18 01:00:00,711.44,672.84,543.04
