userid,timestamp,sensor02,sensor03,sensor04
164425a0-1339-401f-af10-20878c5d677f,2021-05-20 00:00:00,-243.71,-190.58,-250.02
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-05-20 00:00:00,611.6,624.17,502.83
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-05-20 00:00:00,154.69,362.57,328.44
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-05-20 00:00:00,166.58,256.13,312.19
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-05-20 00:00:00,682.4,643.06,797.78
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-05-20 00:00:00,149.39,153.59,214.24
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-05-20 00:00:00,161.66,146.55,278.71
be09b014-49f8-4d21-8703-46affc9b2159,2021-05-20 00:00:00,737.62,609.38,501.1
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-05-20 00:00:00,445.8,709.08,381.46
578c1de9-6135-4511-b624-3fcef72d32b5,2021-05-20 00:00:00,842.2,527.69,658.33
714c533a-230e-448f-a88e-250459a76dc5,2021-05-20 00:00:00,819.54,768.18,765.93
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-05-20 00:00:00,112.84,189.01,333.75
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-05-20 00:00:00,271.89,203.4,225.76
d2849633-91a5-486f-aa94-05282eb9288a,2021-05-20 00:00:00,235.69,163.27,314.15
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-05-20 00:00:00,2081.21,2069.35,2597.29
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-05-20 00:00:00,647.01,670.68,860.13
a62d755d-65d0-4724-a662-b6331366deb2,2021-05-20 00:00:00,598.43,431.91,538.23
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-05-20 00:00:00,170.27,266.59,269.11
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-05-20 00:00:00,814.94,653.17,888.32
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-05-20 00:00:00,125.04,323.44,340.07
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-05-20 00:00:00,378.6,696.94,859.91
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-05-20 00:00:00,264.54,139.28,195.16
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-05-20 00:00:00,785.66,706.04,726.56
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-05-20 00:00:00,582.74,746.18,686.81
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-05-20 00:00:00,1465.11,2732.1,1442.71
cc67ae09-c481-4cda-a508-36c3323891d4,2021-05-20 00:00:00,115.56,175.7,204.33
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-05-20 00:00:00,2016.43,2482.41,2305.44
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-05-20 00:00:00,199.29,180.63,341.31
34622958-27b0-4a08-989d-15acebcd9222,2021-05-20 00:00:00,829.2,586.81,804.4
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-05-20 00:00:00,199.79,278.94,160.34
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-05-20 00:00:00,933.46,862.57,579.69
4b216a9d-1975-4604-a146-1198f416ee4b,2021-05-20 00:00:00,265.87,143.22,321.25
