userid,timestamp,sensor
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-05 00:00:00,263.47
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-05 00:00:00,560.67
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-05 00:00:00,2499.95
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-05 00:00:00,33.63
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-05 01:00:00,221.88
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-05 01:00:00,737.41
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-05 01:00:00,1441.54
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-05 01:00:00,-104.02
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-05 02:00:00,290.02
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-05 02:00:00,808.63
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-05 02:00:00,1860.46
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-05 02:00:00,-81.25
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-05 03:00:00,164.54
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-05 03:00:00,438.15
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-05 03:00:00,1892.97
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-05 03:00:00,-238.01
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-05 04:00:00,135.53
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-05 04:00:00,686.41
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-05 04:00:00,1334.55
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-05 04:00:00,-255.98
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-05 05:00:00,328.62
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-05 05:00:00,399.6
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-05 05:00:00,1452.84
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-05 05:00:00,-130.2
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-05 06:00:00,217.57
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-05 06:00:00,487.94
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-05 06:00:00,2352.0
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-05 06:00:00,69.33
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-05 07:00:00,302.54
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-05 07:00:00,569.29
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-05 07:00:00,2374.26
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-05 07:00:00,-199.61
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-05 08:00:00,197.54
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-05 08:00:00,455.69
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-05 08:00:00,1813.73
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-05 08:00:00,-96.03
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-05 09:00:00,292.5
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-05 09:00:00,897.77
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-05 09:00:00,2631.34
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-05 09:00:00,-227.54
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-05 10:00:00,361.62
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-05 10:00:00,433.65
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-05 10:00:00,1178.25
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-05 10:00:00,-137.72
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-05 11:00:00,243.85
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-05 11:00:00,490.45
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-05 11:00:00,2744.08
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-05 11:00:00,60.87
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-05 12:00:00,224.09
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-05 12:00:00,612.87
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-05 12:00:00,1804.29
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-05 12:00:00,-206.61
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-05 13:00:00,210.95
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-05 13:00:00,490.05
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-05 13:00:00,2373.64
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-05 13:00:00,-265.53
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-05 14:00:00,154.66
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-05 14:00:00,779.74
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-05 14:00:00,2081.91
