userid,timestamp,sensor
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-09 00:00:00,312.94
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-09 00:00:00,763.17
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-09 00:00:00,1702.27
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-09 00:00:00,-206.39
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-09 01:00:00,177.4
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-09 01:00:00,716.17
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-09 01:00:00,2244.65
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-09 01:00:00,-52.93
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-09 02:00:00,123.25
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-09 02:00:00,475.18
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-09 02:00:00,1616.71
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-09 02:00:00,29.4
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-09 03:00:00,167.13
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-09 03:00:00,699.86
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-09 03:00:00,2418.55
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-09 03:00:00,-87.79
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-09 04:00:00,215.88
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-09 04:00:00,835.27
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-09 04:00:00,2765.04
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-09 04:00:00,-157.59
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-09 05:00:00,294.79
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-09 05:00:00,534.58
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-09 05:00:00,2569.25
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-09 05:00:00,-128.95
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-09 06:00:00,147.48
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-09 06:00:00,507.22
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-09 06:00:00,1754.32
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-09 06:00:00,-59.41
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-09 07:00:00,149.23
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-09 07:00:00,682.13
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-09 07:00:00,2514.94
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-09 07:00:00,-171.19
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-09 08:00:00,235.76
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-09 08:00:00,749.18
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-09 08:00:00,2529.52
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-09 08:00:00,-255.82
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-09 09:00:00,313.24
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-09 09:00:00,896.4
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-09 09:00:00,1928.07
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-09 09:00:00,-114.91
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-09 10:00:00,178.75
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-09 10:00:00,632.17
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-09 10:00:00,2273.04
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-09 10:00:00,-19.5
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-09 11:00:00,357.95
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-09 11:00:00,565.65
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-09 11:00:00,1739.57
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-09 11:00:00,-75.28
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-09 12:00:00,252.13
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-09 12:00:00,787.42
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-09 12:00:00,2397.07
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-09 12:00:00,-81.09
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-09 13:00:00,129.59
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-09 13:00:00,815.63
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-09 13:00:00,2373.55
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-09 13:00:00,-142.42
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-09 14:00:00,269.63
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-09 14:00:00,778.47
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-09 14:00:00,889.85
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-09 14:00:00,-231.39
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-09 15:00:00,221.97
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-09 15:00:00,843.41
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-09 15:00:00,2246.29
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-09 15:00:00,-168.38
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-09 16:00:00,183.83
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-09 16:00:00,363.34
