userid,timestamp,sensor
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-25 00:00:00,243.69
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-25 00:00:00,581.77
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-25 00:00:00,1281.93
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-25 00:00:00,-252.48
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-25 01:00:00,199.61
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-25 01:00:00,610.87
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-25 01:00:00,1944.25
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-25 01:00:00,-113.65
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-25 02:00:00,135.17
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-25 02:00:00,535.32
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-25 02:00:00,2555.43
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-25 02:00:00,-17.72
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-25 03:00:00,284.2
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-25 03:00:00,645.22
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-25 03:00:00,2244.72
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-25 03:00:00,-254.88
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-25 04:00:00,280.97
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-25 04:00:00,785.3
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-25 04:00:00,2263.76
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-25 04:00:00,-94.48
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-25 05:00:00,292.49
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-25 05:00:00,770.4
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-25 05:00:00,1713.7
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-25 05:00:00,-176.27
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-25 06:00:00,174.13
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-25 06:00:00,772.21
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-25 06:00:00,2491.95
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-25 06:00:00,-210.76
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-25 07:00:00,157.31
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-25 07:00:00,763.8
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-25 07:00:00,2018.15
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-25 07:00:00,-247.22
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-25 08:00:00,141.37
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-25 08:00:00,720.16
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-25 08:00:00,2618.96
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-25 08:00:00,-3.74
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-25 09:00:00,184.37
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-25 09:00:00,507.22
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-25 09:00:00,2784.28
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-25 09:00:00,-64.31
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-25 10:00:00,387.42
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-25 10:00:00,718.4
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-25 10:00:00,2492.47
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-25 10:00:00,-132.41
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-25 11:00:00,377.81
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-25 11:00:00,522.09
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-25 11:00:00,2517.88
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-25 11:00:00,-129.41
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-25 12:00:00,217.51
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-25 12:00:00,820.53
