userid,timestamp,sensor
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-18 00:00:00,123.15
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-18 00:00:00,463.89
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-18 00:00:00,1862.55
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-18 00:00:00,-41.22
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-18 01:00:00,277.77
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-18 01:00:00,345.98
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-18 01:00:00,2501.02
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-18 01:00:00,-142.65
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-18 02:00:00,189.71
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-18 02:00:00,584.16
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-18 02:00:00,1994.75
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-18 02:00:00,-63.43
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-18 03:00:00,172.4
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-18 03:00:00,766.42
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-18 03:00:00,2373.11
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-18 03:00:00,-9.27
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-18 04:00:00,320.63
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-18 04:00:00,887.88
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-18 04:00:00,2497.43
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-18 04:00:00,-250.83
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-18 05:00:00,235.43
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-18 05:00:00,540.76
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-18 05:00:00,1999.07
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-18 05:00:00,-259.62
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-18 06:00:00,187.91
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-18 06:00:00,638.83
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-18 06:00:00,1744.33
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-18 06:00:00,-67.86
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-18 07:00:00,212.62
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-18 07:00:00,824.71
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-18 07:00:00,2594.18
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-18 07:00:00,-14.02
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-18 08:00:00,318.56
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-18 08:00:00,574.7
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-18 08:00:00,2136.47
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-18 08:00:00,-88.29
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-18 09:00:00,343.42
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-18 09:00:00,749.58
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-18 09:00:00,2340.92
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-18 09:00:00,-159.75
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-18 10:00:00,216.84
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-18 10:00:00,834.71
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-18 10:00:00,2547.79
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-18 10:00:00,-246.67
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-18 11:00:00,130.87
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-18 11:00:00,654.45
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-18 11:00:00,2142.59
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-18 11:00:00,-204.98
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-18 12:00:00,209.0
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-18 12:00:00,666.82
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-18 12:00:00,1276.98
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-18 12:00:00,-44.84
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-18 13:00:00,311.83
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-18 13:00:00,792.69
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-18 13:00:00,1026.86
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-18 13:00:00,-166.08
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-18 14:00:00,214.55
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-18 14:00:00,780.25
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-18 14:00:00,2411.28
3477d9c3-a6e7-40b1-8b82-81dd89b21617,2021-06-18 14:00:00,-290.8
63e097bf-da74-4788-84db-70836d84a6e9,2021-06-18 15:00:00,208.78
13420040-1682-4fb1-bbfd-c14d6e068523,2021-06-18 15:00:00,525.72
0ebf095b-264f-4efe-9634-f2b1b744dc12,2021-06-18 15:00:00,1425.44
