userid,timestamp,sensor02,sensor03,sensor04
164425a0-1339-401f-af10-20878c5d677f,2021-04-10 00:00:00,-127.66,-184.76,-264.89
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-04-10 00:00:00,525.32,805.54,482.49
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-04-10 00:00:00,200.35,198.99,278.96
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-04-10 00:00:00,160.69,362.87,358.78
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-04-10 00:00:00,763.23,706.15,530.02
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-04-10 00:00:00,121.04,148.78,255.54
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-04-10 00:00:00,288.9,209.46,177.56
be09b014-49f8-4d21-8703-46affc9b2159,2021-04-10 00:00:00,687.81,541.81,673.21
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-04-10 00:00:00,704.16,852.94,532.5
578c1de9-6135-4511-b624-3fcef72d32b5,2021-04-10 00:00:00,789.86,866.36,620.35
714c533a-230e-448f-a88e-250459a76dc5,2021-04-10 00:00:00,670.17,936.16,899.05
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-04-10 00:00:00,139.66,170.32,201.04
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-04-10 00:00:00,241.25,263.18,340.29
d2849633-91a5-486f-aa94-05282eb9288a,2021-04-10 00:00:00,176.27,287.8,247.34
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-04-10 00:00:00,2581.89,2475.69,2577.73
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-04-10 00:00:00,560.68,488.21,634.69
a62d755d-65d0-4724-a662-b6331366deb2,2021-04-10 00:00:00,355.85,824.32,535.34
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-04-10 00:00:00,184.71,197.21,182.94
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-04-10 00:00:00,622.02,548.47,607.32
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-04-10 00:00:00,197.78,252.21,289.9
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-04-10 00:00:00,640.02,573.79,695.47
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-04-10 00:00:00,127.49,148.57,349.45
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-04-10 00:00:00,496.46,763.56,742.31
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-04-10 00:00:00,610.21,813.78,636.54
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-04-10 00:00:00,2438.67,1705.6,1274.77
cc67ae09-c481-4cda-a508-36c3323891d4,2021-04-10 00:00:00,115.56,382.66,173.84
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-04-10 00:00:00,1896.35,2767.04,2470.77
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-04-10 00:00:00,350.94,188.79,256.84
34622958-27b0-4a08-989d-15acebcd9222,2021-04-10 00:00:00,757.98,815.22,645.2
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-04-10 00:00:00,116.28,160.76,183.12
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-04-10 00:00:00,843.16,444.82,600.4
4b216a9d-1975-4604-a146-1198f416ee4b,2021-04-10 00:00:00,192.38,209.58,172.05
dd5ea78d-d613-4ea6-a483-f27fe873b95b,2021-04-10 00:00:00,686.06,418.48,735.72
