userid,timestamp,sensor02,sensor03,sensor04
164425a0-1339-401f-af10-20878c5d677f,2021-04-16 00:00:00,-251.56,-172.76,-211.65
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-04-16 00:00:00,682.54,507.01,585.45
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-04-16 00:00:00,134.57,223.56,138.99
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-04-16 00:00:00,128.19,179.26,184.36
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-04-16 00:00:00,770.15,811.28,578.35
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-04-16 00:00:00,179.77,302.53,242.41
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-04-16 00:00:00,185.74,343.23,208.76
be09b014-49f8-4d21-8703-46affc9b2159,2021-04-16 00:00:00,569.74,932.76,577.29
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-04-16 00:00:00,341.24,795.43,503.15
578c1de9-6135-4511-b624-3fcef72d32b5,2021-04-16 00:00:00,517.21,521.0,855.49
714c533a-230e-448f-a88e-250459a76dc5,2021-04-16 00:00:00,397.9,756.57,684.41
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-04-16 00:00:00,163.32,353.08,260.91
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-04-16 00:00:00,199.66,177.07,195.51
d2849633-91a5-486f-aa94-05282eb9288a,2021-04-16 00:00:00,204.76,191.7,162.7
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-04-16 00:00:00,2710.2,2526.53,2012.0
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-04-16 00:00:00,739.98,958.67,516.25
a62d755d-65d0-4724-a662-b6331366deb2,2021-04-16 00:00:00,741.48,704.77,726.08
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-04-16 00:00:00,196.57,217.48,134.22
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-04-16 00:00:00,622.65,449.97,511.97
