userid,timestamp,sensor02,sensor03,sensor04
164425a0-1339-401f-af10-20878c5d677f,2021-04-08 00:00:00,-247.46,-93.02,-146.37
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-04-08 00:00:00,823.09,473.51,769.0
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-04-08 00:00:00,212.9,279.47,210.12
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-04-08 00:00:00,197.54,201.04,161.5
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-04-08 00:00:00,805.23,727.23,639.06
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-04-08 00:00:00,229.77,255.66,181.78
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-04-08 00:00:00,178.34,176.03,165.69
be09b014-49f8-4d21-8703-46affc9b2159,2021-04-08 00:00:00,775.22,665.44,615.79
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-04-08 00:00:00,490.96,829.34,784.42
578c1de9-6135-4511-b624-3fcef72d32b5,2021-04-08 00:00:00,532.3,757.3,770.42
714c533a-230e-448f-a88e-250459a76dc5,2021-04-08 00:00:00,572.99,779.85,437.97
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-04-08 00:00:00,278.1,228.72,236.32
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-04-08 00:00:00,159.83,229.38,258.66
d2849633-91a5-486f-aa94-05282eb9288a,2021-04-08 00:00:00,215.92,244.67,185.1
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-04-08 00:00:00,2780.49,986.88,1939.21
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-04-08 00:00:00,770.48,598.28,542.4
a62d755d-65d0-4724-a662-b6331366deb2,2021-04-08 00:00:00,515.82,876.52,619.85
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-04-08 00:00:00,164.16,208.48,167.39
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-04-08 00:00:00,372.44,673.29,501.53
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-04-08 00:00:00,158.79,196.8,164.96
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-04-08 00:00:00,564.39,760.31,538.22
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-04-08 00:00:00,105.82,119.3,214.88
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-04-08 00:00:00,796.3,683.15,471.3
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-04-08 00:00:00,576.37,580.31,690.04
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-04-08 00:00:00,2211.84,1915.01,2470.06
cc67ae09-c481-4cda-a508-36c3323891d4,2021-04-08 00:00:00,198.27,269.57,349.18
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-04-08 00:00:00,2165.13,2449.5,2465.89
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-04-08 00:00:00,223.9,194.08,234.47
34622958-27b0-4a08-989d-15acebcd9222,2021-04-08 00:00:00,401.99,465.17,584.5
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-04-08 00:00:00,238.04,157.07,316.6
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-04-08 00:00:00,452.8,683.08,810.58
4b216a9d-1975-4604-a146-1198f416ee4b,2021-04-08 00:00:00,216.41,262.27,240.66
dd5ea78d-d613-4ea6-a483-f27fe873b95b,2021-04-08 00:00:00,703.74,654.01,585.8
732d99c5-f64c-46fb-989b-985321ae522d,2021-04-08 00:00:00,583.29,477.48,516.81
98f2c005-2b93-449b-8c63-9b4c15be586d,2021-04-08 00:00:00,2425.71,1593.98,2162.17
36e10e36-f57f-4c92-b33a-d7076b36da9f,2021-04-08 00:00:00,341.0,185.78,162.77
3781f5cc-2168-4f1a-b42a-e276463ddc50,2021-04-08 00:00:00,179.24,229.16,173.29
076abe7a-d867-44e0-9eb9-5e86b5abc789,2021-04-08 00:00:00,404.05,514.3,367.24
15d40ceb-9a1f-4615-a7ad-b1c4c23d8aa2,2021-04-08 00:00:00,603.24,814.55,695.93
8acd20c7-d333-414a-b6ed-dcafd2fd9cde,2021-04-08 00:00:00,415.19,399.55,625.14
8a7b11c3-3afd-4cac-8816-6af949ee8528,2021-04-08 00:00:00,550.4,770.7,734.3
efb03a57-c55d-4144-ad27-62ecc28da909,2021-04-08 00:00:00,558.47,545.3,749.29
bf86dcd9-1bb0-4e45-87e4-fb2de7633e9f,2021-04-08 00:00:00,714.9,824.98,738.15
d287886f-9235-4d00-adbb-6f5b57570e10,2021-04-08 00:00:00,660.47,622.91,759.82
cd83b269-cb65-4b67-bfd8-b4f3b0fbcb65,2021-04-08 00:00:00,894.23,983.27,548.31
1386ce13-c5f8-439b-a02c-b9772098fbd8,2021-04-08 00:00:00,618.07,754.72,420.53
53dceded-8059-4ce3-a8b1-39c768135d06,2021-04-08 00:00:00,179.28,277.89,141.08
36729f63-95a9-47f4-b5fc-41ccd27388e8,2021-04-08 00:00:00,677.53,893.66,667.72
774bfb0e-9e00-4a23-96b3-39b40cde6643,2021-04-08 00:00:00,907.1,870.69,690.03
87429fa6-8aa9-4e56-a15b-57fffdfb80f4,2021-04-08 00:00:00,740.7,682.14,682.99
33326389-5e86-4f2f-8a57-ac0d987a1e43,2021-04-08 00:00:00,188.6,166.71,256.7
5f6a5626-baa4-40ee-92a9-f7828e945c8b,2021-04-08 00:00:00,1946.33,2055.59,1796.52
7fc18086-14f7-4c42-b21e-ef7d67cea553,2021-04-08 00:00:00,658.79,722.86,439.98
74305130-05ab-4dca-a97c-71f3eb17ea38,2021-04-08 00:00:00,201.79,324.71,249.67
e612fc6e-b799-43f4-a1cc-17bafc09d4ef,2021-04-08 00:00:00,411.79,793.45,647.66
393338c2-7327-4e96-87ce-2a08916914ef,2021-04-08 00:00:00,658.63,887.28,590.8
bfa59f2e-500c-44e4-b322-20b126dfcceb,2021-04-08 00:00:00,161.07,239.04,304.68
c3531d65-0a15-42f5-9e3b-756a9eb940e3,2021-04-08 00:00:00,186.06,299.31,328.93
e2ad1f6e-39a4-4d50-8916-fa55615db757,2021-04-08 00:00:00,143.76,273.64,187.79
2dee518f-c573-4edf-905e-947dcb831243,2021-04-08 00:00:00,605.73,688.13,672.02
42714f71-41c1-45a2-9ef1-ebd721a123f4,2021-04-08 00:00:00,716.52,788.64,677.86
a4f08f2e-647f-4eb0-bc7e-1c4644029fe7,2021-04-08 00:00:00,912.1,778.36,750.26
aed1a815-a2bf-4780-93e2-f21426fdd2c5,2021-04-08 00:00:00,799.47,700.44,574.3
57dbddf9-4f10-4a6c-940a-66e89985f508,2021-04-08 00:00:00,949.95,798.33,756.15
4ba5034c-be51-4519-86fc-5aa550e87134,2021-04-08 00:00:00,743.41,403.11,965.23
dada4fe8-9c53-4c6d-a93b-0761a3bfda2e,2021-04-08 00:00:00,831.04,726.58,331.78
1efa9e18-fc6b-402c-be1a-ff8ac3e3e58d,2021-04-08 00:00:00,192.01,290.01,224.81
cc9d5595-fb1a-41fe-a1e1-e7f1fddaa0f2,2021-04-08 00:00:00,279.01,233.01,128.73
b6102108-54a4-46d3-9cb8-c1e7b44f51bc,2021-04-08 00:00:00,745.49,353.87,536.8
6b31f6b0-42b3-4b68-bf3a-175a55c989cd,2021-04-08 00:00:00,534.89,847.54,646.19
06aecdba-e691-4447-a5fe-2250044fc92d,2021-04-08 00:00:00,166.06,205.81,163.91
0476e62e-cf1a-4926-882d-34f15447e1f4,2021-04-08 00:00:00,250.43,266.94,235.04
fd2ed14a-6644-40fb-9efa-9c8166eef4d1,2021-04-08 00:00:00,564.58,577.89,669.75
0b896608-8421-451c-80a7-e47f93f43d5c,2021-04-08 00:00:00,704.22,668.27,631.56
d513fa28-48ce-4e31-8bc7-5785cbcb51d3,2021-04-08 00:00:00,1629.59,2199.15,2934.92
011531f6-d011-4be4-862a-de839e7de370,2021-04-08 00:00:00,699.59,857.05,510.21
2f94d588-5b8b-4fbc-9d80-e8ef4f7ae299,2021-04-08 00:00:00,194.74,227.64,293.11
3f7afe63-8d8a-4345-a942-4d273dfc6c71,2021-04-08 00:00:00,235.53,306.72,374.49
254d0b8e-367c-442e-8d65-71891a82481f,2021-04-08 00:00:00,722.42,565.64,680.89
bd79f7b7-0b74-4c0b-8587-0f1bf294b4e4,2021-04-08 00:00:00,142.96,173.36,272.85
e90ca299-341e-49c3-8a52-3e1eace155d9,2021-04-08 00:00:00,841.53,544.94,860.42
65538b02-c190-4fb3-a945-3d4f28276c2e,2021-04-08 00:00:00,249.16,227.46,130.88
f4754504-8644-4f06-8579-b5196ffc93a0,2021-04-08 00:00:00,1731.23,2627.19,2767.31
663bfa4e-d1af-406e-8b3b-c5efedab56e5,2021-04-08 00:00:00,289.03,251.55,240.68
13fd29ef-01a6-42a8-b511-9438ff24ba78,2021-04-08 00:00:00,272.62,242.36,162.79
a126665c-222c-4502-81c7-5d11c96e3c17,2021-04-08 00:00:00,582.47,649.48,669.28
09108ba5-6e41-41c6-a426-fc06cbd6f8e4,2021-04-08 00:00:00,559.53,664.3,679.33
d8f9765b-b302-44b3-b446-e7bc1c889a44,2021-04-08 00:00:00,858.62,498.54,616.6
3821f991-4c2e-445f-bef9-4aed1b725f6d,2021-04-08 00:00:00,749.55,467.47,757.57
d1c7d069-8259-4e37-bf3d-a06a432a0764,2021-04-08 00:00:00,183.35,201.3,253.14
179f1285-4727-408f-bec5-e7974fdcf78f,2021-04-08 00:00:00,794.67,660.89,488.45
4c66ae39-3c9e-47ed-9eed-64f62ec1fddc,2021-04-08 00:00:00,2092.72,1943.37,1177.4
84826275-cca2-40c4-9843-609bddfafe5a,2021-04-08 00:00:00,233.04,270.37,151.75
18378e8f-34b5-4374-bcef-7918abc370b5,2021-04-08 00:00:00,654.69,583.49,906.35
af4babe8-348b-4cde-b1ac-f390b6ab4ba6,2021-04-08 00:00:00,182.29,255.11,276.07
508b7f9e-306d-4364-a1b7-f71ae06969a3,2021-04-08 00:00:00,312.85,121.25,274.96
bc0be498-6d71-496a-a6a9-6dd61f93e76c,2021-04-08 00:00:00,835.1,827.85,564.82
4be5983b-dbe1-4ab1-8ae0-4dd6bb284898,2021-04-08 00:00:00,750.5,579.89,659.99
6d65161b-9a48-424a-b1a5-3fb34bb2f89f,2021-04-08 00:00:00,273.67,238.62,309.45
6baf4b15-4a04-4cab-8690-7aa26f840f1b,2021-04-08 00:00:00,259.56,268.1,215.92
164425a0-1339-401f-af10-20878c5d677f,2021-04-08 01:00:00,-288.35,-16.0,-164.35
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-04-08 01:00:00,554.29,579.86,880.47
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-04-08 01:00:00,239.45,276.67,150.84
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-04-08 01:00:00,155.0,321.87,191.77
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-04-08 01:00:00,517.35,767.82,557.32
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-04-08 01:00:00,176.78,161.59,281.86
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-04-08 01:00:00,270.71,156.56,138.57
be09b014-49f8-4d21-8703-46affc9b2159,2021-04-08 01:00:00,477.37,537.19,816.09
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-04-08 01:00:00,747.63,839.32,695.58
578c1de9-6135-4511-b624-3fcef72d32b5,2021-04-08 01:00:00,530.62,470.62,542.88
714c533a-230e-448f-a88e-250459a76dc5,2021-04-08 01:00:00,627.07,466.42,469.97
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-04-08 01:00:00,208.64,141.91,208.2
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-04-08 01:00:00,193.28,285.76,244.14
d2849633-91a5-486f-aa94-05282eb9288a,2021-04-08 01:00:00,228.38,232.18,203.83
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-04-08 01:00:00,2484.87,2009.7,2257.77
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-04-08 01:00:00,504.22,463.45,554.17
a62d755d-65d0-4724-a662-b6331366deb2,2021-04-08 01:00:00,856.86,572.17,806.59
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-04-08 01:00:00,230.81,167.54,228.92
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-04-08 01:00:00,714.03,715.11,839.15
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-04-08 01:00:00,181.17,145.79,191.67
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-04-08 01:00:00,625.3,631.71,469.43
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-04-08 01:00:00,167.07,143.4,335.62
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-04-08 01:00:00,540.8,637.49,527.16
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-04-08 01:00:00,432.62,776.81,678.22
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-04-08 01:00:00,2786.95,2602.83,1570.32
cc67ae09-c481-4cda-a508-36c3323891d4,2021-04-08 01:00:00,313.81,252.22,175.79
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-04-08 01:00:00,2429.93,1712.56,1479.81
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-04-08 01:00:00,265.86,315.55,146.66
34622958-27b0-4a08-989d-15acebcd9222,2021-04-08 01:00:00,671.4,636.99,695.58
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-04-08 01:00:00,242.35,197.01,161.81
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-04-08 01:00:00,571.6,659.12,782.79
4b216a9d-1975-4604-a146-1198f416ee4b,2021-04-08 01:00:00,162.65,192.35,174.62
dd5ea78d-d613-4ea6-a483-f27fe873b95b,2021-04-08 01:00:00,774.22,687.22,678.1
732d99c5-f64c-46fb-989b-985321ae522d,2021-04-08 01:00:00,663.24,640.82,702.7
98f2c005-2b93-449b-8c63-9b4c15be586d,2021-04-08 01:00:00,2904.8,1631.16,2698.39
36e10e36-f57f-4c92-b33a-d7076b36da9f,2021-04-08 01:00:00,330.44,175.2,220.03
3781f5cc-2168-4f1a-b42a-e276463ddc50,2021-04-08 01:00:00,229.71,197.64,242.65
076abe7a-d867-44e0-9eb9-5e86b5abc789,2021-04-08 01:00:00,721.34,866.98,647.77
15d40ceb-9a1f-4615-a7ad-b1c4c23d8aa2,2021-04-08 01:00:00,366.33,881.55,759.17
8acd20c7-d333-414a-b6ed-dcafd2fd9cde,2021-04-08 01:00:00,666.67,780.88,503.73
8a7b11c3-3afd-4cac-8816-6af949ee8528,2021-04-08 01:00:00,700.74,677.88,457.25
efb03a57-c55d-4144-ad27-62ecc28da909,2021-04-08 01:00:00,753.51,599.12,590.45
bf86dcd9-1bb0-4e45-87e4-fb2de7633e9f,2021-04-08 01:00:00,783.7,757.98,600.32
d287886f-9235-4d00-adbb-6f5b57570e10,2021-04-08 01:00:00,357.38,644.19,539.36
cd83b269-cb65-4b67-bfd8-b4f3b0fbcb65,2021-04-08 01:00:00,419.62,551.53,840.1
1386ce13-c5f8-439b-a02c-b9772098fbd8,2021-04-08 01:00:00,379.24,483.18,816.58
53dceded-8059-4ce3-a8b1-39c768135d06,2021-04-08 01:00:00,205.28,252.18,260.44
36729f63-95a9-47f4-b5fc-41ccd27388e8,2021-04-08 01:00:00,652.69,645.01,421.51
774bfb0e-9e00-4a23-96b3-39b40cde6643,2021-04-08 01:00:00,483.59,813.36,775.18
