userid,timestamp,sensor02,sensor03,sensor04
164425a0-1339-401f-af10-20878c5d677f,2021-04-20 00:00:00,-130.72,-242.7,-82.96
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-04-20 00:00:00,638.95,662.49,515.37
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-04-20 00:00:00,253.42,139.03,242.32
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-04-20 00:00:00,298.88,291.39,309.3
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-04-20 00:00:00,528.57,613.53,652.94
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-04-20 00:00:00,163.65,169.45,165.47
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-04-20 00:00:00,261.23,228.63,225.35
be09b014-49f8-4d21-8703-46affc9b2159,2021-04-20 00:00:00,407.09,473.63,756.4
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-04-20 00:00:00,817.34,853.93,472.72
578c1de9-6135-4511-b624-3fcef72d32b5,2021-04-20 00:00:00,995.02,851.79,670.12
714c533a-230e-448f-a88e-250459a76dc5,2021-04-20 00:00:00,736.34,527.37,523.37
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-04-20 00:00:00,237.46,150.15,154.94
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-04-20 00:00:00,243.73,126.88,158.8
d2849633-91a5-486f-aa94-05282eb9288a,2021-04-20 00:00:00,317.86,158.38,263.82
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-04-20 00:00:00,1972.88,2512.87,1233.58
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-04-20 00:00:00,630.19,668.68,859.2
a62d755d-65d0-4724-a662-b6331366deb2,2021-04-20 00:00:00,700.61,586.12,704.02
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-04-20 00:00:00,286.67,308.89,202.57
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-04-20 00:00:00,600.1,878.53,712.13
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-04-20 00:00:00,277.04,260.5,148.77
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-04-20 00:00:00,677.02,730.71,522.38
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-04-20 00:00:00,275.73,321.41,160.91
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-04-20 00:00:00,640.18,621.05,656.95
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-04-20 00:00:00,716.58,729.69,441.8
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-04-20 00:00:00,2550.44,1209.05,2063.53
cc67ae09-c481-4cda-a508-36c3323891d4,2021-04-20 00:00:00,123.99,249.2,247.65
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-04-20 00:00:00,2568.66,1327.41,1187.92
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-04-20 00:00:00,123.55,194.79,137.18
34622958-27b0-4a08-989d-15acebcd9222,2021-04-20 00:00:00,619.31,792.75,461.46
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-04-20 00:00:00,218.3,220.37,130.65
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-04-20 00:00:00,853.09,844.86,617.58
4b216a9d-1975-4604-a146-1198f416ee4b,2021-04-20 00:00:00,259.19,161.11,224.73
dd5ea78d-d613-4ea6-a483-f27fe873b95b,2021-04-20 00:00:00,815.25,725.42,704.34
732d99c5-f64c-46fb-989b-985321ae522d,2021-04-20 00:00:00,542.3,714.37,535.81
98f2c005-2b93-449b-8c63-9b4c15be586d,2021-04-20 00:00:00,2151.2,2581.07,2143.69
36e10e36-f57f-4c92-b33a-d7076b36da9f,2021-04-20 00:00:00,315.05,276.39,240.98
3781f5cc-2168-4f1a-b42a-e276463ddc50,2021-04-20 00:00:00,226.88,169.09,178.59
076abe7a-d867-44e0-9eb9-5e86b5abc789,2021-04-20 00:00:00,687.84,527.47,808.69
